2.122471148673338526e+00 1.000000000000000056e-01 5.614688626063803895e-02 8.562458019461320624e-02 2.593838605326500790e+00 9.128526163249288394e-02 9.538778113285315552e-01 -5.361361931599476632e-02
2.122471148673338526e+00 1.105170918075647768e-01 5.825505267821082245e-02 9.882354810553788116e-02 2.737730180562303772e+00 1.018111230277450457e-01 9.487562642077361774e-01 -5.533245333089744505e-02
2.122471148673338526e+00 1.221402758160169966e-01 6.014572422290413722e-02 1.126675022473117016e-01 2.878812611573047686e+00 1.132127744125554086e-01 9.432572510516208375e-01 -5.680140019290380593e-02
2.122471148673338526e+00 1.349858807576003183e-01 6.175674148990342033e-02 1.248122073917425218e-01 3.016713499710395929e+00 1.255351618984904272e-01 9.373713643678504015e-01 -5.796270766793347462e-02
2.122471148673338526e+00 1.491824697641270514e-01 6.301618314153129008e-02 1.363662005893183371e-01 3.145563151608552488e+00 1.387734305192165063e-01 9.311140091285659004e-01 -5.875304173456550455e-02
2.122471148673338526e+00 1.648721270700128361e-01 6.388276890629795979e-02 1.504502023929232823e-01 3.263985372908822846e+00 1.529177297982202699e-01 9.245013588092597656e-01 -5.914017907268397795e-02
2.122471148673338526e+00 1.822118800390509219e-01 6.430120379871037684e-02 1.667840444825512691e-01 3.389647266993835117e+00 1.680819232632352056e-01 9.174935672803121722e-01 -5.907738463968700837e-02
2.122471148673338526e+00 2.013752707470476688e-01 6.411841047455232867e-02 1.834018828699890691e-01 3.523132449844436742e+00 1.843364631929136910e-01 9.100777651620733932e-01 -5.843283745309583999e-02
2.122471148673338526e+00 2.225540928492467929e-01 6.322034550072633263e-02 2.005457170057762806e-01 3.636452569179807970e+00 2.015524571272107879e-01 9.023291021220332109e-01 -5.712167941634700707e-02
2.122471148673338526e+00 2.459603111156949962e-01 6.156354177236261077e-02 2.179581096535894713e-01 3.744991728824694555e+00 2.197826693406399190e-01 8.942342014885918955e-01 -5.512188080928408923e-02
2.122471148673338526e+00 2.718281828459045424e-01 5.897828951365779310e-02 2.378364882898771071e-01 3.857981968169113429e+00 2.390996495140689238e-01 8.857769997824735952e-01 -5.230226981732153529e-02
2.122471148673338526e+00 3.004166023946433506e-01 5.530999007160970066e-02 2.573502705232776910e-01 3.961318038502550820e+00 2.594494876473694145e-01 8.769940055142086965e-01 -4.855605398490829561e-02
2.122471148673338526e+00 3.320116922736548459e-01 5.042402710740116062e-02 2.780984571603229427e-01 4.055804073754125660e+00 2.808139002924046057e-01 8.678999981237469630e-01 -4.380014115005331082e-02
2.122471148673338526e+00 3.669296667619244556e-01 4.412085686063615952e-02 2.996671256917411985e-01 4.152859866088258300e+00 3.032553865957225425e-01 8.584718969392103327e-01 -3.790111227617366102e-02
2.122471148673338526e+00 4.055199966844675874e-01 3.620600742427168561e-02 3.216258101518768009e-01 4.236474977840022582e+00 3.266811490595360468e-01 8.487452850737189358e-01 -3.074311272584128243e-02
2.122471148673338526e+00 4.481689070338064629e-01 2.643700131401566233e-02 3.447179235696892219e-01 4.319459870641778387e+00 3.511432073652634989e-01 8.386841512991344283e-01 -2.217746097102455197e-02
2.122471148673338526e+00 4.953032424395115152e-01 1.456806743624705809e-02 3.681549600905543729e-01 4.394589418961018623e+00 3.765858051745437085e-01 8.282841388219661649e-01 -1.206735288190180846e-02
2.122471148673338526e+00 5.473947391727200795e-01 2.885695560123184567e-04 3.919022995891857097e-01 4.464101873887674543e+00 4.030065753293914921e-01 8.175008558492404820e-01 -2.359058655602540441e-04
2.122471148673338526e+00 6.049647464412947206e-01 -1.672323763458009177e-02 4.163590106441116823e-01 4.529966973565921151e+00 4.303869003018080397e-01 8.062726727657790748e-01 1.348474660645943013e-02
2.122471148673338526e+00 6.685894442279270988e-01 -3.684581296159541997e-02 4.411374055998036892e-01 4.590149850048380387e+00 4.586941601651654543e-01 7.945129125634675660e-01 2.928772918134374403e-02
2.122471148673338526e+00 7.389056098930650851e-01 -6.051005065556101792e-02 4.661455296630858669e-01 4.644726297423056316e+00 4.879034510513984291e-01 7.820914692493944331e-01 4.738223803069083889e-02
2.122471148673338526e+00 8.166169912567652345e-01 -8.819826283505310949e-02 4.914222354916048530e-01 4.693751971130271095e+00 5.179858608438558942e-01 7.688284238185364439e-01 6.798570832382351548e-02
2.122471148673338526e+00 9.025013499434122455e-01 -1.204571136561420341e-01 5.167128787758877850e-01 4.738391472624964074e+00 5.489162549040973449e-01 7.544768388763403166e-01 9.132423251486612714e-02
2.122471148673338526e+00 9.974182454814723986e-01 -1.579035176478982561e-01 5.421237360247121995e-01 4.778092619677626551e+00 5.806587036508603639e-01 7.387111754231154848e-01 1.176243181185714359e-01
2.122471148673338526e+00 1.102317638064160610e+00 -2.012386457264495609e-01 5.675960951274930943e-01 4.814221498800391075e+00 6.131850309949882227e-01 7.210987610162220562e-01 1.471040775877547335e-01
2.122471148673338526e+00 1.218249396070347323e+00 -2.512524387759231259e-01 5.928446318832351070e-01 4.845542202078362060e+00 6.464533989132602576e-01 7.010834278226090177e-01 1.799516025004784525e-01
2.122471148673338526e+00 1.346373803500169331e+00 -3.088338088667011982e-01 6.180053919993466760e-01 4.873388960604247977e+00 6.804297158068387530e-01 6.779498499360672170e-01 2.162945648317888270e-01
2.122471148673338526e+00 1.487973172487283779e+00 -3.749846431874686581e-01 6.428957641974141213e-01 4.897533604508327976e+00 7.150714141849123795e-01 6.507988477762380874e-01 2.561601794208647198e-01
2.122471148673338526e+00 1.644464677109705564e+00 -4.508336656442745727e-01 6.674708279122764099e-01 4.918066142455483458e+00 7.503349135454895347e-01 6.185146194366479833e-01 2.994128300795341757e-01
2.122471148673338526e+00 1.817414536944306880e+00 -5.376470435583633467e-01 6.916841185337302411e-01 4.935538370373386385e+00 7.861758611506224348e-01 5.797420432038795646e-01 3.456629093399178898e-01
2.122471148673338526e+00 2.008553692318766792e+00 -6.368472970796367205e-01 7.154639790966089707e-01 4.950034637248037050e+00 8.225459556193916999e-01 5.328791348611250367e-01 3.941466591182463675e-01
2.122471148673338526e+00 2.219795128144163687e+00 -7.500257862001290521e-01 7.387605853058820671e-01 4.961871866280011645e+00 8.593953499834068310e-01 4.761027456466652152e-01 4.435585646062084053e-01
2.122471148673338526e+00 2.453253019710935234e+00 -8.789651474356185989e-01 7.615223017157004559e-01 4.971152542449893019e+00 8.966718244068122567e-01 4.074513326162998994e-01 4.918419062505972050e-01
2.122471148673338526e+00 2.711263892065789438e+00 -1.025657833299565835e+00 7.837154826366673488e-01 4.978262715434267349e+00 9.343230156245971862e-01 3.250077219426544817e-01 5.359306957891374346e-01
