8.867132914301766533e+00 8.956100142954301901e+00 1.000000000000033529e+00 2.858632348238315579e+00 3.336083249583873034e+00 -1.500000000000000000e+01 -1.500000000000000000e+01 -1.500000000000000000e+01 4.447759297985093285e-01 2.574849686719447583e-01 2.574849686719447028e-01 -3.131155468694145583e+01 -3.131155468694145583e+01 -3.131155468694145583e+01 2.216985831922639160e-03 1.996617023754147097e-03 1.996617023754115004e-03
8.867132914301766533e+00 8.956100142954301901e+00 1.000000000000033529e+00 2.858632348238315579e+00 3.336083249583873034e+00 -1.490000000000000036e+01 -1.490000000000000036e+01 -1.490000000000000036e+01 4.447872384187668282e-01 2.575420915158560531e-01 2.575420915158559421e-01 -3.110281098902851582e+01 -3.110281098902851582e+01 -3.110281098902851582e+01 2.193724432786525562e-03 1.998090485177046651e-03 1.998090485177026702e-03
8.867132914301766533e+00 8.956100142954301901e+00 1.000000000000033529e+00 2.858632348238315579e+00 3.336083249583873034e+00 -1.480000000000000071e+01 -1.480000000000000071e+01 -1.480000000000000071e+01 4.448096505712761939e-01 2.576563499137719537e-01 2.576563499137719537e-01 -3.089406729111557226e+01 -3.089406729111557226e+01 -3.089406729111557226e+01 2.171870307175290636e-03 2.001022990787983211e-03 2.001022990787961961e-03
8.867132914301766533e+00 8.956100142954301901e+00 1.000000000000033529e+00 2.858632348238315579e+00 3.336083249583873034e+00 -1.470000000000000107e+01 -1.470000000000000107e+01 -1.470000000000000107e+01 4.448437365114832343e-01 2.578279165142201568e-01 2.578279165142202678e-01 -3.068532359320262870e+01 -3.068532359320262870e+01 -3.068532359320262870e+01 2.151433143815631617e-03 2.005402997138327516e-03 2.005402997138302796e-03
8.867132914301766533e+00 8.956100142954301901e+00 1.000000000000033529e+00 2.858632348238315579e+00 3.336083249583873034e+00 -1.460000000000000142e+01 -1.460000000000000142e+01 -1.460000000000000142e+01 4.448888805509688682e-01 2.580568294907412130e-01 2.580568294907411020e-01 -3.047657989528968514e+01 -3.047657989528968514e+01 -3.047657989528968514e+01 2.132422433696979508e-03 2.011218390499916204e-03 2.011218390499894954e-03
8.867132914301766533e+00 8.956100142954301901e+00 1.000000000000033529e+00 2.858632348238315579e+00 3.336083249583873034e+00 -1.450000000000000178e+01 -1.450000000000000178e+01 -1.450000000000000178e+01 4.449462254617600476e-01 2.583434353735848954e-01 2.583434353735851174e-01 -3.026783619737674513e+01 -3.026783619737674513e+01 -3.026783619737674513e+01 2.114846595440709413e-03 2.018456756107845241e-03 2.018456756107819220e-03
8.867132914301766533e+00 8.956100142954301901e+00 1.000000000000033529e+00 2.858632348238315579e+00 3.336083249583873034e+00 -1.440000000000000213e+01 -1.440000000000000213e+01 -1.440000000000000213e+01 4.450147436798175815e-01 2.586877979308456199e-01 2.586877979308456754e-01 -3.005909249946380157e+01 -3.005909249946380157e+01 -3.005909249946380157e+01 2.098712541197923255e-03 2.027105743432131794e-03 2.027105743432105339e-03
8.867132914301766533e+00 8.956100142954301901e+00 1.000000000000033529e+00 2.858632348238315579e+00 3.336083249583873034e+00 -1.430000000000000249e+01 -1.430000000000000249e+01 -1.430000000000000249e+01 4.450961550394752497e-01 2.590904400553955544e-01 2.590904400553956655e-01 -2.985034880155085801e+01 -2.985034880155085801e+01 -2.985034880155085801e+01 2.084025429406236897e-03 2.037153390954698183e-03 2.037153390954663922e-03
8.867132914301766533e+00 8.956100142954301901e+00 1.000000000000033529e+00 2.858632348238315579e+00 3.336083249583873034e+00 -1.420000000000000284e+01 -1.420000000000000284e+01 -1.420000000000000284e+01 4.451890179690701221e-01 2.595514513323655126e-01 2.595514513323656791e-01 -2.964160510363791801e+01 -2.964160510363791801e+01 -2.964160510363791801e+01 2.070788545628248368e-03 2.048588395174789651e-03 2.048588395174772737e-03
8.867132914301766533e+00 8.956100142954301901e+00 1.000000000000033529e+00 2.858632348238315579e+00 3.336083249583873034e+00 -1.410000000000000320e+01 -1.410000000000000320e+01 -1.410000000000000320e+01 4.452956362428012738e-01 2.600715347753648765e-01 2.600715347753647655e-01 -2.943286140572497089e+01 -2.943286140572497089e+01 -2.943286140572497089e+01 2.059003285473167896e-03 2.061400328154650713e-03 2.061400328154628162e-03
