0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 9.712245787408546605e-01 5.839510279481672367e-02 1.120153862268339121e-04 -4.709292404353822015e+00
2.000000000000000000e+00 9.070369497463238728e-01 1.951441825549332099e-01 1.430404546609403060e-03 -9.453486657441759533e+00
3.000000000000000000e+00 8.464472393444345544e-01 3.334148147112596106e-01 5.025332521315598738e-03 -1.424470196954846557e+01
4.000000000000000000e+00 8.099574945941034887e-01 4.215470170046096143e-01 9.710962789546633001e-03 -1.906894997377466794e+01
5.000000000000000000e+00 7.970683930228747993e-01 4.536295815920379226e-01 1.295386376491115127e-02 -2.390186646518416680e+01
6.000000000000000000e+00 7.982110143344930409e-01 4.507645749938381519e-01 1.339786593192520553e-02 -2.872641891594942365e+01
7.000000000000000000e+00 8.039125674428949653e-01 4.365295253562475608e-01 1.184680424947129329e-02 -3.353865141385938387e+01
8.000000000000000000e+00 8.089350804835409026e-01 4.240732235293286356e-01 1.004538578088928595e-02 -3.834234355506740854e+01
9.000000000000000000e+00 8.120104363568961814e-01 4.164841724935551825e-01 9.015984208448414236e-03 -4.314200537827381510e+01
1.000000000000000000e+01 8.135089976088176744e-01 4.127965840337730064e-01 8.700154178335152075e-03 -4.794017755180237117e+01
1.100000000000000000e+01 8.139418403283562586e-01 4.117327295205559512e-01 8.687010401385981961e-03 -5.273804895664235204e+01
1.200000000000000000e+01 8.137996514971097550e-01 4.120821433121740207e-01 8.786819232613877345e-03 -5.753631730238690523e+01
1.300000000000000000e+01 8.136721327111724467e-01 4.123955589730428639e-01 9.005432366940489125e-03 -6.233525609070121476e+01
1.400000000000000000e+01 8.140935978596421929e-01 4.113598690086388565e-01 9.314044095838186835e-03 -6.713457140544976198e+01
1.500000000000000000e+01 8.152733647441172682e-01 4.084636102339753716e-01 9.546869359581629591e-03 -7.193354233470932968e+01
1.600000000000000000e+01 8.169573480242904306e-01 4.043367821710354693e-01 9.478828656404595515e-03 -7.673144973500130561e+01
1.700000000000000000e+01 8.185618175483673209e-01 4.004127192250052092e-01 9.039097211337467769e-03 -8.152806152110287030e+01
1.800000000000000000e+01 8.195612512225645130e-01 3.979722828078451902e-01 8.463783722572401982e-03 -8.632381452790104959e+01
1.900000000000000000e+01 8.198461449415529456e-01 3.972771688965067716e-01 8.138749693044714309e-03 -9.111948501259743693e+01
2.000000000000000000e+01 8.197241103198898982e-01 3.975748923310392091e-01 8.236988451417825638e-03 -9.591562795084611537e+01
2.100000000000000000e+01 8.196056772752685626e-01 3.978638715119794944e-01 8.578066129940742704e-03 -1.007123030108804329e+02
2.200000000000000000e+01 8.197261138463733943e-01 3.975700040423826853e-01 8.865064971882668718e-03 -1.055092375575677011e+02
2.300000000000000000e+01 8.201083559635735654e-01 3.966376120695087049e-01 8.965525587971149429e-03 -1.103061234720243959e+02
2.400000000000000000e+01 8.206632845001877730e-01 3.952847643140065537e-01 8.924120142116263865e-03 -1.151027610198547109e+02
2.500000000000000000e+01 8.212635706157509485e-01 3.938223699559681990e-01 8.807910238356342000e-03 -1.198990615638190746e+02
2.600000000000000000e+01 8.217700554671371060e-01 3.925893218688472075e-01 8.637616242299020128e-03 -1.246950408594845499e+02
2.700000000000000000e+01 8.220693835718537734e-01 3.918609584997340689e-01 8.441256334387092081e-03 -1.294908284096754301e+02
2.800000000000000000e+01 8.221318446105873035e-01 3.917090037689072157e-01 8.298858440087826527e-03 -1.342866331408731071e+02
2.900000000000000000e+01 8.220406704089578964e-01 3.919308155335237687e-01 8.304907842674152940e-03 -1.390826439412194020e+02
3.000000000000000000e+01 8.219524386789947012e-01 3.921454921755614387e-01 8.482346198116040917e-03 -1.438789204580097021e+02
3.100000000000000000e+01 8.220033668679258554e-01 3.920215759759272944e-01 8.729568165546326697e-03 -1.486753580952608331e+02
3.200000000000000000e+01 8.222276907783768740e-01 3.914758524030763631e-01 8.875391227202778996e-03 -1.534717632534489553e+02
3.300000000000000000e+01 8.225506581766141023e-01 3.906904155018834368e-01 8.821896452755670706e-03 -1.582679828987628810e+02
3.400000000000000000e+01 8.228533540905560439e-01 3.899545575239037332e-01 8.631388244468308699e-03 -1.630639869231696935e+02
3.500000000000000000e+01 8.230484262573879439e-01 3.894804777943003948e-01 8.452630815445826354e-03 -1.678598553024504838e+02
3.600000000000000000e+01 8.231144410486046503e-01 3.893200689002273562e-01 8.377436467278048110e-03 -1.726557088540151881e+02
3.700000000000000000e+01 8.230864430102142748e-01 3.893880995729462335e-01 8.395422620823126889e-03 -1.774516461425194507e+02
3.800000000000000000e+01 8.230290674577407373e-01 3.895275200501409074e-01 8.461857248397566117e-03 -1.822477116304756919e+02
3.900000000000000000e+01 8.230085146783795436e-01 3.895774649106599208e-01 8.554087656047164659e-03 -1.870438889905375675e+02
4.000000000000000000e+01 8.230673398821358733e-01 3.894345183906234298e-01 8.654591565831357136e-03 -1.918401127184445158e+02
4.100000000000000000e+01 8.232071432113764464e-01 3.890948342589373166e-01 8.721436308861640202e-03 -1.966362969749492322e+02
4.200000000000000000e+01 8.233871115173954092e-01 3.886576450577265973e-01 8.706248073285531922e-03 -2.014323762870965027e+02
4.300000000000000000e+01 8.235448549525729023e-01 3.882745243487447651e-01 8.601342203275214038e-03 -2.062283404324995217e+02
4.400000000000000000e+01 8.236317974785251073e-01 3.880633933181910633e-01 8.463072984554545833e-03 -2.110242392755357344e+02
4.500000000000000000e+01 8.236395601616919304e-01 3.880445435199939008e-01 8.380953124768867127e-03 -2.158201503751464827e+02
4.600000000000000000e+01 8.235988705636612117e-01 3.881433503406216956e-01 8.408010255768989805e-03 -2.206161338306994821e+02
4.700000000000000000e+01 8.235576686845534899e-01 3.882434061109981127e-01 8.514162771115735967e-03 -2.254122063998585475e+02
4.800000000000000000e+01 8.235574918135255551e-01 3.882438356402311275e-01 8.616476648631736512e-03 -2.302083416223873655e+02
4.900000000000000000e+01 8.236172307785388780e-01 3.880987655047560825e-01 8.656715903715131097e-03 -2.350044846140301047e+02
5.000000000000000000e+01 8.237242817003489481e-01 3.878388293077991156e-01 8.638349746279432376e-03 -2.398005771694044199e+02
5.100000000000000000e+01 8.238397177987852871e-01 3.875585704561603784e-01 8.593474856623142463e-03 -2.445965890822749884e+02
5.200000000000000000e+01 8.239213909456326590e-01 3.873603059225920742e-01 8.541264191435587669e-03 -2.493925356927318262e+02
5.300000000000000000e+01 8.239488550386203647e-01 3.872936402538424971e-01 8.490155112345484575e-03 -2.541884650562704451e+02
5.400000000000000000e+01 8.239312631352287974e-01 3.873363421547832419e-01 8.458440457555324588e-03 -2.589844267653662087e+02
5.500000000000000000e+01 8.238973683016986849e-01 3.874186197239150031e-01 8.468771586965235035e-03 -2.637804473907714282e+02
5.600000000000000000e+01 8.238791943183538802e-01 3.874627373154811982e-01 8.522363988685095412e-03 -2.685765223144544507e+02
5.700000000000000000e+01 8.238972863097617783e-01 3.874188187582707776e-01 8.588691843768446466e-03 -2.733726216383955716e+02
5.800000000000000000e+01 8.239522909208295554e-01 3.872853002336474892e-01 8.625016437795876914e-03 -2.781687073210245558e+02
5.900000000000000000e+01 8.240281277001090254e-01 3.871012281937711852e-01 8.609410658366583105e-03 -2.829647520414845303e+02
6.000000000000000000e+01 8.241020684861133372e-01 3.869217744437578599e-01 8.558615162725961498e-03 -2.877607470860565968e+02
6.100000000000000000e+01 8.241513841553653741e-01 3.868020946234297930e-01 8.512151016525441524e-03 -2.925567020398761429e+02
6.200000000000000000e+01 8.241596880043865481e-01 3.867819434537594914e-01 8.496566266626795830e-03 -2.973526462714584113e+02
6.300000000000000000e+01 8.241298492983440971e-01 3.868543547756063128e-01 8.507915398427379206e-03 -3.021486228453789522e+02
6.400000000000000000e+01 8.240908693772519555e-01 3.869489535648527601e-01 8.527773565409589585e-03 -3.069446612913224044e+02
6.500000000000000000e+01 8.240802939002714878e-01 3.869746195326025928e-01 8.545266440186716217e-03 -3.117407498232195167e+02
6.600000000000000000e+01 8.241144207128390242e-01 3.868917972488762902e-01 8.558098835693537035e-03 -3.165368428322018985e+02
6.700000000000000000e+01 8.241790286616272887e-01 3.867350097573141743e-01 8.563069024080169692e-03 -3.213328981962260400e+02
6.800000000000000000e+01 8.242461846901563138e-01 3.865720517340512918e-01 8.557310085515744055e-03 -3.261289030123429598e+02
6.900000000000000000e+01 8.242930603981105664e-01 3.864583129605123069e-01 8.545944017513006433e-03 -3.309248702116349818e+02
7.000000000000000000e+01 8.243088197187012911e-01 3.864200761471705547e-01 8.539662529051111894e-03 -3.357208249122477355e+02
7.100000000000000000e+01 8.242950682813522389e-01 3.864534411961053073e-01 8.542955673624192531e-03 -3.405167944868153427e+02
7.200000000000000000e+01 8.242645977465051788e-01 3.865273736972538732e-01 8.548174121261064087e-03 -3.453127994839524035e+02
7.300000000000000000e+01 8.242362344992473222e-01 3.865961956152192958e-01 8.543739571991761095e-03 -3.501088470509646982e+02
7.400000000000000000e+01 8.242300054563374001e-01 3.866113103752526481e-01 8.528566253604106043e-03 -3.549049295790217684e+02
7.500000000000000000e+01 8.242625049366187895e-01 3.865324517087296852e-01 8.515368866650156743e-03 -3.597010216229082857e+02
7.600000000000000000e+01 8.243343340441919853e-01 3.863581723314550298e-01 8.516417894940326791e-03 -3.644970801147351835e+02
7.700000000000000000e+01 8.244167777317614743e-01 3.861581574546205653e-01 8.530137236960803546e-03 -3.692930685542079345e+02
7.800000000000000000e+01 8.244645137469941432e-01 3.860423552668154068e-01 8.548366695270516458e-03 -3.740889949334251696e+02
7.900000000000000000e+01 8.244534338860977085e-01 3.860692331618920115e-01 8.570314620588284638e-03 -3.788849147545705023e+02
8.000000000000000000e+01 8.244004858649005563e-01 3.861976812204643283e-01 8.595190059097332011e-03 -3.836808855392600321e+02
8.100000000000000000e+01 8.243438629164350218e-01 3.863350535147916931e-01 8.604376842926109506e-03 -3.884769256480827835e+02
8.200000000000000000e+01 8.243140003783769876e-01 3.864075064808706883e-01 8.571114975960188870e-03 -3.932730179742124506e+02
8.300000000000000000e+01 8.243271255106950912e-01 3.863756617522337566e-01 8.496368898905974631e-03 -3.980691317551720658e+02
8.400000000000000000e+01 8.243877449199480401e-01 3.862285910601027106e-01 8.424594200709586631e-03 -4.028652287701882528e+02
8.500000000000000000e+01 8.244823214276060241e-01 3.859991575596905533e-01 8.414390892562274848e-03 -4.076612679588480432e+02
8.600000000000000000e+01 8.245765210146882573e-01 3.857706645920407906e-01 8.488953865955188235e-03 -4.124572261027290665e+02
