0.000000000000000000e+00 8.591009812239674970e-03
1.154053626924971127e-01 1.871946006861534631e-02
2.308107253849942253e-01 4.464939643680884696e-02
3.462160880774913241e-01 8.425463060922290526e-02
4.616214507699884506e-01 1.412500030615852775e-01
5.770268134624855216e-01 2.006298489541900321e-01
6.924321761549826482e-01 2.715924882986603950e-01
8.078375388474797747e-01 3.199396291664652336e-01
9.232429015399769012e-01 3.214158830451943616e-01
1.038648264232473917e+00 3.024419273782500417e-01
1.154053626924971043e+00 2.564386885395485982e-01
1.269458989617468170e+00 2.036095066650317476e-01
1.384864352309965296e+00 1.734744140780087318e-01
1.500269715002462423e+00 1.563146810705070278e-01
1.615675077694959549e+00 1.374582436606395230e-01
1.731080440387456676e+00 1.258499097095990560e-01
1.846485803079953802e+00 1.186557624838065761e-01
1.961891165772450929e+00 1.115221517264685519e-01
2.077296528464947833e+00 1.029696400619109775e-01
2.192701891157445182e+00 9.667390409432723153e-02
2.308107253849942087e+00 9.243643973256304713e-02
2.423512616542439435e+00 8.671991194574484030e-02
2.538917979234936340e+00 8.096486137245133274e-02
2.654323341927433688e+00 7.635311974178116134e-02
2.769728704619930593e+00 7.346603030426367142e-02
2.885134067312427941e+00 6.904459959618512721e-02
3.000539430004924846e+00 6.393427860186322309e-02
3.115944792697422194e+00 6.128534050260138477e-02
3.231350155389919099e+00 5.901661067501581120e-02
3.346755518082416447e+00 5.567170531240268200e-02
3.462160880774913352e+00 5.246512207050656879e-02
3.577566243467410700e+00 5.014159069685495546e-02
3.692971606159907605e+00 4.789684884230138023e-02
3.808376968852404509e+00 4.527431702116723605e-02
3.923782331544901858e+00 4.328752130206423715e-02
4.039187694237399207e+00 4.168039796708124245e-02
4.154593056929895667e+00 4.019968760797346802e-02
4.269998419622393016e+00 3.821874316472777949e-02
4.385403782314890364e+00 3.652168486653920715e-02
4.500809145007387713e+00 3.535603451950146414e-02
4.616214507699884173e+00 3.390732146727071933e-02
4.731619870392381522e+00 3.234632357040297113e-02
4.847025233084878870e+00 3.120001271021943107e-02
4.962430595777376219e+00 3.021226429349534864e-02
5.077835958469872679e+00 2.900573405458454698e-02
5.193241321162370028e+00 2.781718298759780494e-02
5.308646683854867376e+00 2.653184647189195389e-02
5.424052046547364725e+00 2.553490753816366199e-02
5.539457409239861185e+00 2.460234251293301824e-02
5.654862771932358534e+00 2.356383492880475064e-02
5.770268134624855882e+00 2.271737557405160979e-02
5.885673497317352343e+00 2.197891258636164302e-02
6.001078860009849691e+00 2.115190273640809096e-02
6.116484222702347040e+00 2.037744448811947343e-02
6.231889585394844389e+00 1.958659583179153327e-02
6.347294948087340849e+00 1.846032103567111365e-02
6.462700310779838198e+00 1.717837892307374006e-02
6.578105673472335546e+00 1.592679338676926057e-02
6.693511036164832895e+00 1.483229885733243665e-02
6.808916398857329355e+00 1.381183632310567858e-02
6.924321761549826704e+00 1.282754207061243511e-02
7.039727124242324052e+00 1.198987662142970805e-02
7.155132486934821401e+00 1.122203018389891088e-02
7.270537849627317861e+00 1.049973449468386173e-02
7.385943212319815210e+00 9.670372067008985162e-03
7.501348575012312558e+00 8.783440023209942646e-03
7.616753937704809019e+00 7.944000614100448984e-03
7.732159300397306367e+00 7.173965221273751088e-03
7.847564663089803716e+00 6.467250188764816186e-03
7.962970025782301065e+00 5.796250988477010500e-03
8.078375388474798413e+00 5.170840249309007798e-03
8.193780751167295762e+00 4.584080402296271742e-03
8.309186113859791334e+00 4.075121998640201040e-03
8.424591476552288682e+00 3.621430797206677977e-03
8.539996839244786031e+00 3.193861411247005296e-03
8.655402201937283380e+00 2.790872139090724846e-03
8.770807564629780728e+00 2.428738081049115934e-03
8.886212927322278077e+00 2.106010520818904670e-03
9.001618290014775425e+00 1.803892970694899543e-03
9.117023652707272774e+00 1.546685739156956028e-03
9.232429015399768346e+00 1.328873916387316454e-03
9.347834378092265695e+00 1.117199790361568653e-03
9.463239740784763043e+00 9.143486033837606476e-04
9.578645103477260392e+00 7.422575126462666560e-04
9.694050466169757740e+00 5.969856909492277010e-04
9.809455828862255089e+00 4.617319318064886323e-04
9.924861191554752438e+00 3.610076041575789943e-04
1.004026655424724801e+01 2.974871373546227179e-04
1.015567191693974536e+01 2.345018484303681397e-04
1.027107727963224271e+01 1.799853098756850809e-04
1.038648264232474006e+01 1.439653631909157318e-04
1.050188800501723740e+01 1.114194541144912347e-04
1.061729336770973475e+01 8.121216522282766897e-05
1.073269873040223210e+01 5.889400624339949001e-05
1.084810409309472945e+01 4.282045712024631180e-05
1.096350945578722502e+01 2.822621740954701388e-05
1.107891481847972237e+01 1.614578305573390800e-05
1.119432018117221972e+01 8.389245379763192405e-06
1.130972554386471707e+01 5.476494892799957923e-06
