0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 6.487033647269959680e-01 8.655594637995096541e-01 7.824169748267462490e-03 -3.897579874284523793e+00
2.000000000000000000e+00 5.309656119733994206e-01 1.266116041431989858e+00 7.497424452558061614e-02 -8.648011201828829542e+00
3.000000000000000000e+00 7.994661779931431234e-01 4.476221031030086506e-01 4.332285842541677701e-02 -1.307886154926742606e+01
4.000000000000000000e+00 8.193936726028162587e-01 3.983812717748902443e-01 2.820449896857783398e-02 -1.683953663613835872e+01
5.000000000000000000e+00 5.361893256759300286e-01 1.246535921468054253e+00 6.035976602865910506e-02 -2.122251532799540286e+01
6.000000000000000000e+00 6.337842100203813223e-01 9.120934904506690089e-01 2.595202447550429281e-02 -2.599149237798643952e+01
7.000000000000000000e+00 9.982953161020441391e-01 3.412277049812912928e-03 3.917181762469573963e-04 -2.992715901625938457e+01
8.000000000000000000e+00 6.648057749487547019e-01 8.165206974652146066e-01 1.442476988606973196e-02 -3.378949948082799182e+01
9.000000000000000000e+00 5.266656527380523256e-01 1.282378733624001566e+00 9.166394111379139176e-02 -3.851753895340446832e+01
1.000000000000000000e+01 7.790466705709124806e-01 4.993686480637764546e-01 3.752889247577757131e-02 -4.299474281594666536e+01
1.100000000000000000e+01 8.389978759077405535e-01 3.510942084266392982e-01 9.538127234855298814e-03 -4.675963857301934468e+01
1.200000000000000000e+01 5.427058208157022889e-01 1.222375744620520122e+00 7.274426808644361697e-02 -5.109359678271339078e+01
1.300000000000000000e+01 6.200947279284422242e-01 9.557660512647671025e-01 4.297699990875504528e-02 -5.587761806259875641e+01
1.400000000000000000e+01 9.935096786135985125e-01 1.302295020306854477e-02 -5.220814341861551057e-04 -5.985434276456548019e+01
1.500000000000000000e+01 6.818671499143013071e-01 7.658408699214418469e-01 3.284374758836330899e-02 -6.368389100524697710e+01
1.600000000000000000e+01 5.229337235062614386e-01 1.296601093289474260e+00 7.814926951480180572e-02 -6.838550898847606163e+01
1.700000000000000000e+01 7.579863432987014038e-01 5.541798205167993707e-01 2.744159595746895400e-02 -7.290795026520886779e+01
1.800000000000000000e+01 8.576593900939036841e-01 3.070964791092496982e-01 1.029010400661155115e-02 -7.668133205799338725e+01
1.900000000000000000e+01 5.503665814298389636e-01 1.194341422170547506e+00 8.953300828336585582e-02 -8.096614603678807498e+01
2.000000000000000000e+01 6.076763746962806634e-01 9.962256343730054864e-01 3.891858956085715582e-02 -8.576138385137446107e+01
2.100000000000000000e+01 9.858746979519349418e-01 2.845202727929952574e-02 -3.327864029699691747e-03 -8.978110771434351989e+01
2.200000000000000000e+01 6.998424127456540633e-01 7.138001878643114306e-01 3.281455653691353613e-02 -9.358107802133974928e+01
2.300000000000000000e+01 5.200785751523422373e-01 1.307550745519676871e+00 5.093576492130213323e-02 -9.825284776593392166e+01
2.400000000000000000e+01 7.371444996782486880e-01 6.099426826372766897e-01 3.526186043380161866e-02 -1.028190810723760080e+02
2.500000000000000000e+01 8.747487469121869585e-01 2.676371604900241730e-01 2.349289037378825967e-02 -1.066048175669045008e+02
2.600000000000000000e+01 5.587037411624735661e-01 1.164271852694895193e+00 7.877168617991966992e-02 -1.108410941849583224e+02
2.700000000000000000e+01 5.961818951524122667e-01 1.034418930540031756e+00 2.881361999230606583e-02 -1.156429911938151349e+02
2.800000000000000000e+01 9.756242475032576023e-01 4.935551801969486480e-02 -2.839883357630280068e-03 -1.197069357431545740e+02
2.900000000000000000e+01 7.187369223767795523e-01 6.605197639803053189e-01 1.364915649342819497e-02 -1.234809793046676987e+02
3.000000000000000000e+01 5.183643427536737125e-01 1.314153839156251724e+00 5.245385242561016736e-02 -1.281202420363240435e+02
3.100000000000000000e+01 7.170104555509331234e-01 6.653297122609872494e-01 5.326103599049138160e-02 -1.327281225105963358e+02
3.200000000000000000e+01 8.902632688808433947e-01 2.324761045342951249e-01 2.435876803358402731e-02 -1.365301266641306768e+02
3.300000000000000000e+01 5.679144745717334963e-01 1.131568889070634576e+00 5.319988721484690541e-02 -1.407179809275288562e+02
3.400000000000000000e+01 5.856031395902954184e-01 1.070225910054362517e+00 3.509147399736753381e-02 -1.455220187540327288e+02
3.500000000000000000e+01 9.626109616037540340e-01 7.621186936371321385e-02 2.124995534986859249e-03 -1.496316547925696341e+02
3.600000000000000000e+01 7.386382128781417977e-01 6.058940819936688982e-01 6.049545560749032200e-03 -1.533837218853153104e+02
3.700000000000000000e+01 5.177370539712649045e-01 1.316575566840570755e+00 7.903970206612630223e-02 -1.579874037273719978e+02
3.800000000000000000e+01 6.974024571927105454e-01 7.207852427694382280e-01 5.558151960648981954e-02 -1.626342602143604950e+02
3.900000000000000000e+01 9.039028285246397676e-01 2.020668298751493175e-01 1.003764706866568969e-02 -1.664566884948420693e+02
4.000000000000000000e+01 5.785397066722370862e-01 1.094496194827769608e+00 4.546220701462393848e-02 -1.705964974115622113e+02
4.100000000000000000e+01 5.763349562881711075e-01 1.102132531941248716e+00 5.338120221702975093e-02 -1.753984239731311447e+02
4.200000000000000000e+01 9.470887816567318263e-01 1.087248795217213432e-01 4.594347805617600769e-03 -1.795553321863507392e+02
4.300000000000000000e+01 7.591126092711086848e-01 5.512102945609455018e-01 2.178848394203582173e-02 -1.832891078030993697e+02
4.400000000000000000e+01 5.177190797963153734e-01 1.316645001650468272e+00 8.766810341039153742e-02 -1.878545214875930753e+02
4.500000000000000000e+01 6.781243376781308507e-01 7.768492378992672975e-01 3.868454835718684176e-02 -1.925372727625406242e+02
