3.403567876918573099e+00 0.000000000000000000e+00 1.000000000000000000e+00 -0.000000000000000000e+00
3.403567876918573099e+00 1.000000000000000056e-01 4.638211703773058026e-01 -1.662148058858937405e-01
3.403567876918573099e+00 2.000000000000000111e-01 1.399402960290168675e-02 -7.619109149259445379e-02
3.403567876918573099e+00 3.000000000000000444e-01 -1.080983819759925336e-02 3.315581662772917881e-03
3.403567876918573099e+00 4.000000000000000222e-01 8.847159421125254733e-03 2.579557794954421418e-03
3.403567876918573099e+00 5.000000000000000000e-01 -1.286413894413959008e-02 -4.623221709562601311e-02
3.403567876918573099e+00 6.000000000000000888e-01 -2.686344114643353653e-01 -6.262527825822791772e-02
3.403567876918573099e+00 7.000000000000000666e-01 -5.115768414407229070e-01 -3.964745228776150182e-02
3.403567876918573099e+00 8.000000000000000444e-01 -2.796845858117684713e-01 -1.207737417709621106e-02
3.403567876918573099e+00 9.000000000000000222e-01 -3.632909016630734428e-02 2.996262458878518400e-02
3.403567876918573099e+00 1.000000000000000000e+00 4.776674092105426435e-03 3.556375652065630298e-03
3.403567876918573099e+00 1.100000000000000089e+00 -1.078885040543780920e-03 -3.621526460073135317e-03
3.403567876918573099e+00 1.200000000000000178e+00 -1.163084877769964345e-02 1.550971884981027990e-02
3.403567876918573099e+00 1.300000000000000044e+00 7.271293180125734668e-02 1.241186600242216997e-01
3.403567876918573099e+00 1.400000000000000133e+00 2.301300655891251878e-01 2.690885372642442541e-01
3.403567876918573099e+00 1.500000000000000000e+00 1.431859727868574905e-01 1.946542852677937696e-01
3.403567876918573099e+00 1.600000000000000089e+00 4.344689338986652133e-02 1.838872486465998463e-02
3.403567876918573099e+00 1.700000000000000178e+00 1.768548690737496059e-03 -4.984959787742685930e-03
3.403567876918573099e+00 1.800000000000000044e+00 -1.987778145790848952e-03 1.221757055060733281e-03
3.403567876918573099e+00 1.900000000000000133e+00 9.535527581583325141e-03 2.537541098444108696e-03
3.403567876918573099e+00 2.000000000000000000e+00 3.986948364228743574e-02 -7.576863446139103786e-02
3.403567876918573099e+00 2.100000000000000089e+00 5.883801843995967173e-02 -2.676526355305491878e-01
3.403567876918573099e+00 2.200000000000000178e+00 8.007373399325616592e-02 -2.201725256763061023e-01
3.403567876918573099e+00 2.300000000000000266e+00 -1.175052431798567169e-03 -5.487086217758341267e-02
3.403567876918573099e+00 2.400000000000000355e+00 -5.768053726065156331e-03 -6.114867429488057273e-04
3.403567876918573099e+00 2.500000000000000000e+00 1.172433919527318289e-03 1.328601034092579672e-03
3.403567876918573099e+00 2.600000000000000089e+00 -1.113439023878365949e-04 -5.641897167763560740e-03
