1.271446557095946006e-01 1.058847398434520670e+01 1.058847398434467024e+01 9.999999999999954481e-01 5.411409041505766959e-01 7.188481301150650982e-01 1.586452104138367147e+01 1.816141154310482477e+02 -1.500000000000000000e+01 -1.500000000000000000e+01 -1.500000000000000000e+01 4.431341683373200835e-02 4.431341683373201529e-02 4.602411768546878224e-02 -3.131155468694145583e+01 -3.131155468694145583e+01 -3.131155468694145583e+01 3.653855708596167543e-03 3.653855708596132849e-03 3.663920840029255121e-03 -3.046362841990567460e+01 3.670829132295351776e-03
1.271446557095946006e-01 1.058847398434520670e+01 1.058847398434467024e+01 9.999999999999954481e-01 5.411409041505766959e-01 7.188481301150650982e-01 1.586452104138367147e+01 1.816141154310482477e+02 -1.490000000000000036e+01 -1.490000000000000036e+01 -1.490000000000000036e+01 4.430536465525310164e-02 4.430536465525308082e-02 4.601590791340116199e-02 -3.110281098902851582e+01 -3.110281098902851582e+01 -3.110281098902851582e+01 3.655758564884054734e-03 3.655758564884023509e-03 3.658917168739858269e-03 -3.025488472199273460e+01 3.679641993167739444e-03
1.271446557095946006e-01 1.058847398434520670e+01 1.058847398434467024e+01 9.999999999999954481e-01 5.411409041505766959e-01 7.188481301150650982e-01 1.586452104138367147e+01 1.816141154310482477e+02 -1.480000000000000071e+01 -1.480000000000000071e+01 -1.480000000000000071e+01 4.428927661148549660e-02 4.428927661148551742e-02 4.599949894805968609e-02 -3.089406729111557226e+01 -3.089406729111557226e+01 -3.089406729111557226e+01 3.659563483901641639e-03 3.659563483901609980e-03 3.655817217782203737e-03 -3.004614102407979104e+01 3.690358957461057406e-03
1.271446557095946006e-01 1.058847398434520670e+01 1.058847398434467024e+01 9.999999999999954481e-01 5.411409041505766959e-01 7.188481301150650982e-01 1.586452104138367147e+01 1.816141154310482477e+02 -1.470000000000000107e+01 -1.470000000000000107e+01 -1.470000000000000107e+01 4.426512824108234934e-02 4.426512824108233546e-02 4.597487755344268484e-02 -3.068532359320262870e+01 -3.068532359320262870e+01 -3.068532359320262870e+01 3.665269490478136050e-03 3.665269490478105692e-03 3.654619659112145515e-03 -2.983739732616684748e+01 3.702979756235231460e-03
1.271446557095946006e-01 1.058847398434520670e+01 1.058847398434467024e+01 9.999999999999954481e-01 5.411409041505766959e-01 7.188481301150650982e-01 1.586452104138367147e+01 1.816141154310482477e+02 -1.460000000000000142e+01 -1.460000000000000142e+01 -1.460000000000000142e+01 4.423296847420244565e-02 4.423296847420242484e-02 4.594207543805515354e-02 -3.047657989528968514e+01 -3.047657989528968514e+01 -3.047657989528968514e+01 3.672875689990061105e-03 3.672875689990032048e-03 3.655323117233170473e-03 -2.962865362825390392e+01 3.717504409749362426e-03
1.271446557095946006e-01 1.058847398434520670e+01 1.058847398434467024e+01 9.999999999999954481e-01 5.411409041505766959e-01 7.188481301150650982e-01 1.586452104138367147e+01 1.816141154310482477e+02 -1.450000000000000178e+01 -1.450000000000000178e+01 -1.450000000000000178e+01 4.419274859744028172e-02 4.419274859744028866e-02 4.590106637456425887e-02 -3.026783619737674513e+01 -3.026783619737674513e+01 -3.026783619737674513e+01 3.682381286133422273e-03 3.682381286133392783e-03 3.657926146042743149e-03 -2.941990993034096391e+01 3.733933268305957356e-03
1.271446557095946006e-01 1.058847398434520670e+01 1.058847398434467024e+01 9.999999999999954481e-01 5.411409041505766959e-01 7.188481301150650982e-01 1.586452104138367147e+01 1.816141154310482477e+02 -1.440000000000000213e+01 -1.440000000000000213e+01 -1.440000000000000213e+01 4.414455012952796242e-02 4.414455012952802487e-02 4.585190311724409579e-02 -3.005909249946380157e+01 -3.005909249946380157e+01 -3.005909249946380157e+01 3.693785664361038182e-03 3.693785664361006089e-03 3.662427287365200429e-03 -2.921116623242802035e+01 3.752267110478759490e-03
1.271446557095946006e-01 1.058847398434520670e+01 1.058847398434467024e+01 9.999999999999954481e-01 5.411409041505766959e-01 7.188481301150650982e-01 1.586452104138367147e+01 1.816141154310482477e+02 -1.430000000000000249e+01 -1.430000000000000249e+01 -1.430000000000000249e+01 4.408830052780026570e-02 4.408830052780026570e-02 4.579454694124924369e-02 -2.985034880155085801e+01 -2.985034880155085801e+01 -2.985034880155085801e+01 3.707088488521430216e-03 3.707088488521403328e-03 3.668825150794765254e-03 -2.900242253451507679e+01 3.772507238419324678e-03
1.271446557095946006e-01 1.058847398434520670e+01 1.058847398434467024e+01 9.999999999999954481e-01 5.411409041505766959e-01 7.188481301150650982e-01 1.586452104138367147e+01 1.816141154310482477e+02 -1.420000000000000284e+01 -1.420000000000000284e+01 -1.420000000000000284e+01 4.402411385171724895e-02 4.402411385171721425e-02 4.572907150580851621e-02 -2.964160510363791801e+01 -2.964160510363791801e+01 -2.964160510363791801e+01 3.722289806170460836e-03 3.722289806170433948e-03 3.677118514614672977e-03 -2.879367883660213678e+01 3.794655580532620750e-03
1.271446557095946006e-01 1.058847398434520670e+01 1.058847398434467024e+01 9.999999999999954481e-01 5.411409041505766959e-01 7.188481301150650982e-01 1.586452104138367147e+01 1.816141154310482477e+02 -1.410000000000000320e+01 -1.410000000000000320e+01 -1.410000000000000320e+01 4.395189437420889134e-02 4.395189437420887746e-02 4.565542634056838495e-02 -2.943286140572497089e+01 -2.943286140572497089e+01 -2.943286140572497089e+01 3.739390136174510892e-03 3.739390136174480534e-03 3.687306406480442625e-03 -2.858493513868918967e+01 3.818714769636083993e-03
