 (1.307360064650626263e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+-0.000000000000000000e+00j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (1.000000000000000056e-01+0.000000000000000000e+00j)  (9.130832417328544892e-01+1.244934919018752528e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (2.000000000000000111e-01+0.000000000000000000e+00j)  (7.822309829802412962e-01+2.922398760187061018e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (3.000000000000000444e-01+0.000000000000000000e+00j)  (6.235795246983046880e-01+4.436701210591739164e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (4.000000000000000222e-01+0.000000000000000000e+00j)  (4.401915988332879559e-01+5.574055128755753818e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (5.000000000000000000e-01+0.000000000000000000e+00j)  (2.406430727024880534e-01+6.216376604651265847e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (6.000000000000000888e-01+0.000000000000000000e+00j)  (3.775848789017780677e-02+6.303853999030654132e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (7.000000000000000666e-01+0.000000000000000000e+00j)  (-1.533326330612763411e-01+5.831624232044247957e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (8.000000000000000444e-01+0.000000000000000000e+00j)  (-3.172929431345420936e-01+4.848925316620604220e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (9.000000000000000222e-01+0.000000000000000000e+00j)  (-4.405671116890864658e-01+3.455199439791416527e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (-5.130510671462824579e-01+1.790763960316706649e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (1.100000000000000089e+00+0.000000000000000000e+00j)  (-5.293832153648745376e-01+2.301354287860486562e-03j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (1.200000000000000178e+00+0.000000000000000000e+00j)  (-4.896543010385732697e-01+-1.670615393756788025e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (1.300000000000000044e+00+0.000000000000000000e+00j)  (-3.995130536267831323e-01+-3.121257681120898075e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (1.400000000000000133e+00+0.000000000000000000e+00j)  (-2.696363667035373002e-01+-4.186253590016765225e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (1.500000000000000000e+00+0.000000000000000000e+00j)  (-1.146377326346055547e-01+-4.764331430673552914e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (1.600000000000000089e+00+0.000000000000000000e+00j)  (4.846264968116290733e-02+-4.806197061234646073e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (1.700000000000000178e+00+0.000000000000000000e+00j)  (2.020477211057082334e-01+-4.319612019869075170e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (1.800000000000000044e+00+0.000000000000000000e+00j)  (3.297688108919094030e-01+-3.368248196108467596e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (1.900000000000000133e+00+0.000000000000000000e+00j)  (4.182868970556985477e-01+-2.064497356229703373e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (2.000000000000000000e+00+0.000000000000000000e+00j)  (4.586727329737710357e-01+-5.570308340544215253e-02j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (2.100000000000000089e+00+0.000000000000000000e+00j)  (4.473307338845818881e-01+9.855653514319213937e-02j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (2.200000000000000178e+00+0.000000000000000000e+00j)  (3.863359247578397326e-01+2.393173088264064774e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (2.300000000000000266e+00+0.000000000000000000e+00j)  (2.831532571705403512e-01+3.512653023180946077e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (2.400000000000000355e+00+0.000000000000000000e+00j)  (1.497721957494519140e-01+4.224317920674056648e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (2.500000000000000000e+00+0.000000000000000000e+00j)  (1.352373703244143721e-03+4.454689122365288467e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (2.600000000000000089e+00+0.000000000000000000e+00j)  (-1.454646996694112515e-01+4.184079913388212280e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (2.700000000000000178e+00+0.000000000000000000e+00j)  (-2.743964353202510975e-01+3.448244428458146493e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (2.800000000000000266e+00+0.000000000000000000e+00j)  (-3.713032847998828379e-01+2.333936271830403808e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (2.900000000000000355e+00+0.000000000000000000e+00j)  (-4.257265256048244906e-01+9.688980901942265134e-02j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (3.000000000000000000e+00+0.000000000000000000e+00j)  (-4.320079353285367074e-01+-4.925683617663603742e-02j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (3.100000000000000089e+00+0.000000000000000000e+00j)  (-3.898737728780093947e-01+-1.886855482658651717e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (3.200000000000000178e+00+0.000000000000000000e+00j)  (-3.044210946335428880e-01+-3.059189391756956256e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (3.300000000000000266e+00+0.000000000000000000e+00j)  (-1.855121432131371373e-01+-3.880670423584996476e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (3.400000000000000355e+00+0.000000000000000000e+00j)  (-4.664756373813451484e-02+-4.262334996125557995e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (3.500000000000000000e+00+0.000000000000000000e+00j)  (9.655429564979453594e-02+-4.164711625429199371e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (3.600000000000000089e+00+0.000000000000000000e+00j)  (2.281018153650221369e-01+-3.601846031953289673e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (3.700000000000000178e+00+0.000000000000000000e+00j)  (3.334038241921205570e-01+-2.639387294246926530e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (3.800000000000000266e+00+0.000000000000000000e+00j)  (4.008781962605577620e-01+-1.386978575033394334e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (3.900000000000000355e+00+0.000000000000000000e+00j)  (4.232164654409621973e-01+1.416693734781802579e-03j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (4.000000000000000000e+00+0.000000000000000000e+00j)  (3.981692258057372147e-01+1.407114704753664458e-01j)
 (1.307360064650626263e+00+0.000000000000000000e+00j)  (4.100000000000000533e+00+0.000000000000000000e+00j)  (3.287666809606101248e-01+2.636695008531685369e-01j)
