 (5.229440258602505720e-01+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+-0.000000000000000000e+00j)
 (5.229440258602505720e-01+0.000000000000000000e+00j)  (1.000000000000000056e-01+0.000000000000000000e+00j)  (9.022348739089806058e-01+1.902336951793354158e-01j)
 (5.229440258602505720e-01+0.000000000000000000e+00j)  (2.000000000000000111e-01+0.000000000000000000e+00j)  (7.345881633442288283e-01+4.031067137829051350e-01j)
 (5.229440258602505720e-01+0.000000000000000000e+00j)  (3.000000000000000444e-01+0.000000000000000000e+00j)  (5.190282862594703950e-01+5.706717966583633173e-01j)
 (5.229440258602505720e-01+0.000000000000000000e+00j)  (4.000000000000000222e-01+0.000000000000000000e+00j)  (2.713815508752676076e-01+6.667973234945805405e-01j)
 (5.229440258602505720e-01+0.000000000000000000e+00j)  (5.000000000000000000e-01+0.000000000000000000e+00j)  (1.521595752202658212e-02+6.795332658928595615e-01j)
 (5.229440258602505720e-01+0.000000000000000000e+00j)  (6.000000000000000888e-01+0.000000000000000000e+00j)  (-2.220679725967949214e-01+6.086704714198418742e-01j)
 (5.229440258602505720e-01+0.000000000000000000e+00j)  (7.000000000000000666e-01+0.000000000000000000e+00j)  (-4.138750473849285849e-01+4.648958353487426254e-01j)
 (5.229440258602505720e-01+0.000000000000000000e+00j)  (8.000000000000000444e-01+0.000000000000000000e+00j)  (-5.385935921970975704e-01+2.683505628086693684e-01j)
 (5.229440258602505720e-01+0.000000000000000000e+00j)  (9.000000000000000222e-01+0.000000000000000000e+00j)  (-5.829395244475905624e-01+4.595918586468642625e-02j)
 (5.229440258602505720e-01+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (-5.440563307618393463e-01+-1.721757803459107450e-01j)
 (5.229440258602505720e-01+0.000000000000000000e+00j)  (1.100000000000000089e+00+0.000000000000000000e+00j)  (-4.300318852591935581e-01+-3.569035747997416075e-01j)
 (5.229440258602505720e-01+0.000000000000000000e+00j)  (1.200000000000000178e+00+0.000000000000000000e+00j)  (-2.588746270923757975e-01+-4.839967061963367789e-01j)
 (5.229440258602505720e-01+0.000000000000000000e+00j)  (1.300000000000000044e+00+0.000000000000000000e+00j)  (-5.601618392760602388e-02+-5.374992875637953915e-01j)
 (5.229440258602505720e-01+0.000000000000000000e+00j)  (1.400000000000000133e+00+0.000000000000000000e+00j)  (1.492216655756794519e-01+-5.118555353131033492e-01j)
