-2.500000000000000000e+01 -2.500000000000000000e+01 -2.500000000000000000e+01 2.035743401243291506e-01 2.035743401243290951e-01 2.448067061489979379e-01 9.621509985431134248e-05 9.621509985432726670e-05 1.281859054053735656e-04
-2.475000000000000000e+01 -2.475000000000000000e+01 -2.475000000000000000e+01 2.036533511792170403e-01 2.036533511792169848e-01 2.448418052791241362e-01 9.667561291853578168e-05 9.667561291852991344e-05 1.306743998323516378e-04
-2.450000000000000000e+01 -2.450000000000000000e+01 -2.450000000000000000e+01 2.038112914398571562e-01 2.038112914398571562e-01 2.449107133398842895e-01 9.625172546062262934e-05 9.625172546061040496e-05 1.259912409519263466e-04
-2.425000000000000000e+01 -2.425000000000000000e+01 -2.425000000000000000e+01 2.040487677399021871e-01 2.040487677399021038e-01 2.450163909256660999e-01 9.763935060048880427e-05 9.763935060050079825e-05 1.334688663151399352e-04
-2.400000000000000000e+01 -2.400000000000000000e+01 -2.400000000000000000e+01 2.043655336648697030e-01 2.043655336648696474e-01 2.451549627511045160e-01 9.678672306270101329e-05 9.678672306271582620e-05 1.240826716365646919e-04
-2.375000000000000000e+01 -2.375000000000000000e+01 -2.375000000000000000e+01 2.047628109148546538e-01 2.047628109148548203e-01 2.453323659958629721e-01 9.911985807084361096e-05 9.911985807083346011e-05 1.365861111703125217e-04
-2.350000000000000000e+01 -2.350000000000000000e+01 -2.350000000000000000e+01 2.052401858992200234e-01 2.052401858992199957e-01 2.455421261482920448e-01 9.782869396680140856e-05 9.782869396679554031e-05 1.224567342550755584e-04
-2.325000000000000000e+01 -2.325000000000000000e+01 -2.325000000000000000e+01 2.057995114443379736e-01 2.057995114443380846e-01 2.457931893170415827e-01 1.011384734520380383e-04 1.011384734520408301e-04 1.400479923164083202e-04
-2.300000000000000000e+01 -2.300000000000000000e+01 -2.300000000000000000e+01 2.064402024001390779e-01 2.064402024001390501e-01 2.460764579289370368e-01 9.939384729989700796e-05 9.939384729988075848e-05 1.211142196351552706e-04
-2.275000000000000000e+01 -2.275000000000000000e+01 -2.275000000000000000e+01 2.071647676020776929e-01 2.071647676020775819e-01 2.464039364553061162e-01 1.037248683616286544e-04 1.037248683616025387e-04 1.438819520867699647e-04
-2.250000000000000000e+01 -2.250000000000000000e+01 -2.250000000000000000e+01 2.079724441369746324e-01 2.079724441369745769e-01 2.467638703217611418e-01 1.015064412386813483e-04 1.015064412386410160e-04 1.200602752364068529e-04
-2.225000000000000000e+01 -2.225000000000000000e+01 -2.225000000000000000e+01 2.088664309680129949e-01 2.088664309680131337e-01 2.471713900252445195e-01 1.069178169235059534e-04 1.069178169234670305e-04 1.481217175218718879e-04
-2.200000000000000000e+01 -2.200000000000000000e+01 -2.200000000000000000e+01 2.098457793277060113e-01 2.098457793277060113e-01 2.476120393572256440e-01 1.041994443043597657e-04 1.041994443043515935e-04 1.193046359488766163e-04
-2.175000000000000000e+01 -2.175000000000000000e+01 -2.175000000000000000e+01 2.109144225152376206e-01 2.109144225152377317e-01 2.481041623163065812e-01 1.107662247959835614e-04 1.107662247959603460e-04 1.528081984712712014e-04
-2.150000000000000000e+01 -2.150000000000000000e+01 -2.150000000000000000e+01 2.120712158439320705e-01 2.120712158439320705e-01 2.486305449492628161e-01 1.075154449379687826e-04 1.075154449379521536e-04 1.188619976243628388e-04
-2.125000000000000000e+01 -2.125000000000000000e+01 -2.125000000000000000e+01 2.133208823756096162e-01 2.133208823756096717e-01 2.492128541336738889e-01 1.153304615701161755e-04 1.153304615701110798e-04 1.579906240373599234e-04
-2.100000000000000000e+01 -2.100000000000000000e+01 -2.100000000000000000e+01 2.146620693610409580e-01 2.146620693610410413e-01 2.498310495817755994e-01 1.115078488545484346e-04 1.115078488545655786e-04 1.187525555784032876e-04
-2.075000000000000000e+01 -2.075000000000000000e+01 -2.075000000000000000e+01 2.161003577195320380e-01 2.161003577195321490e-01 2.505102550022880181e-01 1.206840543429242156e-04 1.206840543429122488e-04 1.637279708102628401e-04
-2.050000000000000000e+01 -2.050000000000000000e+01 -2.050000000000000000e+01 2.176341722949117208e-01 2.176341722949117763e-01 2.512275214564871906e-01 1.162424174859516280e-04 1.162424174859494596e-04 1.190027397501604300e-04
-2.025000000000000000e+01 -2.025000000000000000e+01 -2.025000000000000000e+01 2.192700344590229333e-01 2.192700344590228778e-01 2.520115913759786164e-01 1.269158184136836523e-04 1.269158184136517226e-04 1.700907529327694290e-04
-2.000000000000000000e+01 -2.000000000000000000e+01 -2.000000000000000000e+01 2.210061299648112543e-01 2.210061299648112820e-01 2.528365095997152090e-01 1.217992180708292070e-04 1.217992180708289766e-04 1.196461902426628767e-04
-1.975000000000000000e+01 -1.975000000000000000e+01 -1.975000000000000000e+01 2.228500200257710895e-01 2.228500200257712838e-01 2.537348313076974171e-01 1.341325242348630892e-04 1.341325242348812496e-04 1.771632656385184630e-04
-1.950000000000000000e+01 -1.950000000000000000e+01 -1.950000000000000000e+01 2.247996321290052502e-01 2.247996321290052779e-01 2.546774804360076860e-01 1.282750779714957837e-04 1.282750779715218588e-04 1.207250325930873751e-04
-1.925000000000000000e+01 -1.925000000000000000e+01 -1.925000000000000000e+01 2.268636863722475749e-01 2.268636863722476027e-01 2.557010562734535197e-01 1.424622297241853860e-04 1.424622297241838953e-04 1.850464024166610189e-04
-1.900000000000000000e+01 -1.900000000000000000e+01 -1.900000000000000000e+01 2.290398301514775803e-01 2.290398301514776080e-01 2.567732278286627978e-01 1.357866643322346945e-04 1.357866643322445336e-04 1.222915327662905689e-04
