-1.250385135757131572e+01 -1.250385135757131572e+01 -1.250385135757131572e+01 8.857111640265019799e-04 8.857111640264783443e-04 9.213921927604045792e-04 3.216077932696637164e-06 3.216077932681992812e-06 3.463890213790584086e-06 -1.250385135757131572e+01 -1.250385135757131572e+01 -1.139411971424163283e+01 8.857111640265004620e-04 8.857111640264775853e-04 9.482239149360936759e-04 3.216077932690237830e-06 3.216077932678091801e-06 3.611223070187659599e-06
-1.237881284399560222e+01 -1.237881284399560222e+01 -1.237881284399560222e+01 8.919193391423044324e-04 8.919193391422871936e-04 9.018089940085877165e-04 3.248782629210965956e-06 3.248782629200320869e-06 3.355420669367004980e-06 -1.237881284399560222e+01 -1.237881284399560222e+01 -1.126908120066591934e+01 8.919193391423043240e-04 8.919193391422865430e-04 9.774982559405795326e-04 3.248782629210944356e-06 3.248782629200513993e-06 3.773325239909785080e-06
-1.225377433041988873e+01 -1.225377433041988873e+01 -1.225377433041988873e+01 9.030399444908275737e-04 9.030399444908197674e-04 8.914535015594451852e-04 3.307555984147633921e-06 3.307555984139386785e-06 3.295592137300424383e-06 -1.225377433041988873e+01 -1.225377433041988873e+01 -1.114404268709020585e+01 9.030399444908315853e-04 9.030399444908235622e-04 1.005825128078964873e-03 3.307555984150072529e-06 3.307555984146084698e-06 3.933832364190337211e-06
-1.212873581684417523e+01 -1.212873581684417523e+01 -1.212873581684417523e+01 9.174841066662230409e-04 9.174841066662242335e-04 8.886343676122113048e-04 3.384993945298964244e-06 3.384993945288317040e-06 3.275469373436595076e-06 -1.212873581684417523e+01 -1.212873581684417523e+01 -1.101900417351449235e+01 9.174841066662274862e-04 9.174841066662283535e-04 1.033054894399020821e-03 3.384993945307883925e-06 3.384993945299706669e-06 4.091642507904089998e-06
-1.200369730326846351e+01 -1.200369730326846351e+01 -1.200369730326846351e+01 9.341835924066234278e-04 9.341835924066309088e-04 8.907238370292542336e-04 3.475249702420000306e-06 3.475249702414498403e-06 3.282251722160761241e-06 -1.200369730326846351e+01 -1.200369730326846351e+01 -1.089396565993878063e+01 9.341835924066222352e-04 9.341835924066308004e-04 1.060426056655989742e-03 3.475249702419856310e-06 3.475249702414866862e-06 4.254165194117220486e-06
-1.187865878969275002e+01 -1.187865878969275002e+01 -1.187865878969275002e+01 9.526525258385625926e-04 9.526525258385734347e-04 8.960781605475078189e-04 3.576932723322468215e-06 3.576932723316474610e-06 3.306917703581375040e-06 -1.187865878969275002e+01 -1.187865878969275002e+01 -1.076892714636306714e+01 9.526525258385435107e-04 9.526525258385556538e-04 1.088811693795292560e-03 3.576932723298713176e-06 3.576932723298551393e-06 4.425038358313011288e-06
-1.175362027611703652e+01 -1.175362027611703652e+01 -1.175362027611703652e+01 9.727110230825884848e-04 9.727110230825967247e-04 9.039901216440272315e-04 3.688253192686101287e-06 3.688253192680947515e-06 3.346886756382490763e-06 -1.175362027611703652e+01 -1.175362027611703652e+01 -1.064388863278735364e+01 9.727110230825612713e-04 9.727110230825700534e-04 1.118533131208781367e-03 3.688253192657847656e-06 3.688253192650187513e-06 4.607586676516846898e-06
-1.162858176254132303e+01 -1.162858176254132303e+01 -1.162858176254132303e+01 9.942888224094422692e-04 9.942888224094444376e-04 9.141455718160371169e-04 3.810385514547153368e-06 3.810385514546701900e-06 3.399443400113469279e-06 -1.162858176254132303e+01 -1.162858176254132303e+01 -1.051885011921164015e+01 9.942888224094390166e-04 9.942888224094420524e-04 1.149685251056035019e-03 3.810385514547049183e-06 3.810385514547324469e-06 4.801142748709454606e-06
-1.150354324896560954e+01 -1.150354324896560954e+01 -1.150354324896560954e+01 1.017351234302272785e-03 1.017351234302267147e-03 9.263524685945703427e-04 3.941872687366466295e-06 3.941872687366279948e-06 3.465126158250676747e-06 -1.150354324896560954e+01 -1.150354324896560954e+01 -1.039381160563592665e+01 1.017351234302293385e-03 1.017351234302290783e-03 1.182316774858327771e-03 3.941872687389364984e-06 3.941872687395790576e-06 5.008206714745826243e-06
-1.137850473538989782e+01 -1.137850473538989782e+01 -1.137850473538989782e+01 1.041882561879475073e-03 1.041882561879462279e-03 9.404666931038721924e-04 4.084658332176606456e-06 4.084658332185214852e-06 3.541668714284105990e-06 -1.137850473538989782e+01 -1.137850473538989782e+01 -1.026877309206021494e+01 1.041882561879496540e-03 1.041882561879485698e-03 1.216473121160953916e-03 4.084658332218347393e-06 4.084658332219970308e-06 5.227476133384335333e-06
-1.125346622181418432e+01 -1.125346622181418432e+01 -1.125346622181418432e+01 1.067878622612578651e-03 1.067878622612559785e-03 9.563776761917860579e-04 4.237043319941818856e-06 4.237043319952053555e-06 3.630545611986722420e-06 -1.125346622181418432e+01 -1.125346622181418432e+01 -1.014373457848450144e+01 1.067878622612574314e-03 1.067878622612556967e-03 1.252205036785368529e-03 4.237043319941828174e-06 4.237043319952232279e-06 5.462031809943145827e-06
-1.112842770823847083e+01 -1.112842770823847083e+01 -1.112842770823847083e+01 1.095347033415319761e-03 1.095347033415295691e-03 9.740000265283697096e-04 4.401600346665079800e-06 4.401600346659756198e-06 3.729367826114592756e-06 -1.112842770823847083e+01 -1.112842770823847083e+01 -1.001869606490878795e+01 1.095347033415270321e-03 1.095347033415249504e-03 1.289567087156671347e-03 4.401600346609873580e-06 4.401600346614750796e-06 5.710238429266144889e-06
-1.100338919466275733e+01 -1.100338919466275733e+01 -1.100338919466275733e+01 1.124302809269195260e-03 1.124302809269166854e-03 9.932711251385152162e-04 4.576330736147959954e-06 4.576330736155415538e-06 3.840385251907626797e-06 -1.100338919466275733e+01 -1.100338919466275733e+01 -9.893657551333074451e+00 1.124302809269144303e-03 1.124302809269118282e-03 1.328620326423991110e-03 4.576330736104662171e-06 4.576330736104068401e-06 5.975829908015915001e-06
-1.087835068108704384e+01 -1.087835068108704384e+01 -1.087835068108704384e+01 1.154770584202556832e-03 1.154770584202525823e-03 1.014145070935957129e-03 4.764425901854175455e-06 4.764425901858297964e-06 3.960979683530881239e-06 -1.087835068108704384e+01 -1.087835068108704384e+01 -9.768619037757360957e+00 1.154770584202552278e-03 1.154770584202522571e-03 1.369429690280016872e-03 4.764425901854244911e-06 4.764425901857811767e-06 6.256853553856890443e-06
-1.075331216751133212e+01 -1.075331216751133212e+01 -1.075331216751133212e+01 1.186780353958717714e-03 1.186780353958690392e-03 1.036592521031631060e-03 4.963566026180125374e-06 4.963566026177452138e-06 4.094116959867875579e-06 -1.075331216751133212e+01 -1.075331216751133212e+01 -9.643580524181649238e+00 1.186780353958758697e-03 1.186780353958733760e-03 1.412067174862361276e-03 4.963566026222043341e-06 4.963566026223867003e-06 6.557737838949535953e-06
-1.062827365393561863e+01 -1.062827365393561863e+01 -1.062827365393561863e+01 1.220370840267179756e-03 1.220370840267155687e-03 1.060595568736331581e-03 5.177573124439034656e-06 5.177573124452890421e-06 4.236883246169545120e-06 -1.062827365393561863e+01 -1.062827365393561863e+01 -9.518542010605935744e+00 1.220370840267227894e-03 1.220370840267204259e-03 1.456608774910928255e-03 5.177573124505065957e-06 5.177573124510216764e-06 6.876228271004884918e-06
-1.050323514035990513e+01 -1.050323514035990513e+01 -1.050323514035990513e+01 1.255584975355769151e-03 1.255584975355744214e-03 1.086149206661623373e-03 5.403796130313289514e-06 5.403796130318803698e-06 4.392935766065883329e-06 -1.050323514035990513e+01 -1.050323514035990513e+01 -9.393503497030222249e+00 1.255584975355763730e-03 1.255584975355741179e-03 1.503138256005717710e-03 5.403796130313233610e-06 5.403796130318664785e-06 7.217499126647477427e-06
-1.037819662678419164e+01 -1.037819662678419164e+01 -1.037819662678419164e+01 1.292474199305412288e-03 1.292474199305385834e-03 1.113256580663837944e-03 5.646713439584992100e-06 5.646713439586735294e-06 4.559022087041464874e-06 -1.037819662678419164e+01 -1.037819662678419164e+01 -9.268464983454508754e+00 1.292474199305333575e-03 1.292474199305307337e-03 1.551743642024044348e-03 5.646713439522802094e-06 5.646713439523607622e-06 7.579015077385528888e-06
-1.025315811320847814e+01 -1.025315811320847814e+01 -1.025315811320847814e+01 1.331093516745984967e-03 1.331093516745952008e-03 1.141931655815060136e-03 5.903339603159370588e-06 5.903339603158227941e-06 4.739490282978430847e-06 -1.025315811320847814e+01 -1.025315811320847814e+01 -9.143426469878795260e+00 1.331093516745904736e-03 1.331093516745872427e-03 1.602521607323873897e-03 5.903339603091572377e-06 5.903339603086025158e-06 7.966759659219580577e-06
-1.012811959963276642e+01 -1.012811959963276642e+01 -1.012811959963276642e+01 1.371506650410690567e-03 1.371506650410653488e-03 1.172194489575645315e-03 6.178846886014322549e-06 6.178846886016673066e-06 4.930720835130431587e-06 -1.012811959963276642e+01 -1.012811959963276642e+01 -9.018387956303083541e+00 1.371506650410684062e-03 1.371506650410647850e-03 1.655573502620239943e-03 6.178846886014142978e-06 6.178846886016684077e-06 8.377944882452687274e-06
