0.000000000000000000e+00 2.879665052555393026e-02
2.163040235608508222e-01 3.965076647752534267e-02
4.326080471217016443e-01 5.053265398558944715e-02
6.489120706825524110e-01 4.604513777139082609e-02
8.652160942434032886e-01 3.888310936774549975e-02
1.081520117804254166e+00 3.548896649141844439e-02
1.297824141365104822e+00 3.170066348957338576e-02
1.514128164925955700e+00 2.742626544896881180e-02
1.730432188486806577e+00 2.441643581029542820e-02
1.946736212047657455e+00 2.141330767502258592e-02
2.163040235608508333e+00 1.974648112352209162e-02
2.379344259169358988e+00 1.787042215091344532e-02
2.595648282730209644e+00 1.564484778634853135e-02
2.811952306291060744e+00 1.430885619488053706e-02
3.028256329851911399e+00 1.298973972439493307e-02
3.244560353412762499e+00 1.160480028549057407e-02
3.460864376973613155e+00 1.080360082509340680e-02
3.677168400534463810e+00 9.711106475848441111e-03
3.893472424095314910e+00 8.913131943028285153e-03
4.109776447656165566e+00 8.304518041118702509e-03
4.326080471217016665e+00 7.510251181971933088e-03
4.542384494777866877e+00 7.095725480208259217e-03
4.758688518338717977e+00 6.470810737297771897e-03
4.974992541899569076e+00 6.034982178805076147e-03
5.191296565460419288e+00 5.680985588830983479e-03
5.407600589021270387e+00 5.308641817688142250e-03
5.623904612582121487e+00 4.965167964344180396e-03
5.840208636142972587e+00 4.594453076730509178e-03
6.056512659703822798e+00 4.320062045209072110e-03
6.272816683264673898e+00 4.089705777663876773e-03
6.489120706825524998e+00 3.860103060130681829e-03
6.705424730386375209e+00 3.622771644731792584e-03
6.921728753947226309e+00 3.373020436108042919e-03
7.138032777508077409e+00 3.246348100067908415e-03
7.354336801068927620e+00 3.087137646081372644e-03
7.570640824629778720e+00 2.899934587381636231e-03
7.786944848190629820e+00 2.761053332252905168e-03
8.003248871751480920e+00 2.637480889787491289e-03
8.219552895312331131e+00 2.482779205458307548e-03
8.435856918873181343e+00 2.356859340223393939e-03
8.652160942434033331e+00 2.297739978503521296e-03
8.868464965994883542e+00 2.198705294701563950e-03
9.084768989555733754e+00 2.092301450346445435e-03
9.301073013116585741e+00 1.991003309695260626e-03
9.517377036677435953e+00 1.894829894104832491e-03
9.733681060238286165e+00 1.828932137262651025e-03
9.949985083799138152e+00 1.764027903213505333e-03
1.016628910735998836e+01 1.686060521349119767e-03
1.038259313092083858e+01 1.629948611666653946e-03
1.059889715448169056e+01 1.577053980264586652e-03
1.081520117804254077e+01 1.519021333276748820e-03
1.103150520160339276e+01 1.473712496273538175e-03
1.124780922516424297e+01 1.412490477785688370e-03
1.146411324872509319e+01 1.361330012154160496e-03
1.168041727228594517e+01 1.327701832315175690e-03
1.189672129584679539e+01 1.287142773476412927e-03
1.211302531940764560e+01 1.253181755737520220e-03
1.232932934296849758e+01 1.213067892736785502e-03
1.254563336652934780e+01 1.157326706204053757e-03
1.276193739009019801e+01 1.064831018183109990e-03
1.297824141365105000e+01 9.797926254119238010e-04
1.319454543721190021e+01 9.041431550310674581e-04
1.341084946077275042e+01 8.297698745811099563e-04
1.362715348433360241e+01 7.634459665653015037e-04
1.384345750789445262e+01 6.951772673106093592e-04
1.405976153145530283e+01 6.391414639920212082e-04
1.427606555501615482e+01 5.871985422182812719e-04
1.449236957857700503e+01 5.360872152622708775e-04
1.470867360213785524e+01 4.855429609545991454e-04
1.492497762569870723e+01 4.401943159504928538e-04
1.514128164925955744e+01 4.013333063299096004e-04
1.535758567282040765e+01 3.650081095458723723e-04
1.557388969638125964e+01 3.294857041322707403e-04
1.579019371994210985e+01 2.948834972245073516e-04
1.600649774350296184e+01 2.643289411574101244e-04
1.622280176706381027e+01 2.362781195563434800e-04
1.643910579062466226e+01 2.087830316677141695e-04
1.665540981418551425e+01 1.838899083982936666e-04
1.687171383774636269e+01 1.584810366860311959e-04
1.708801786130721467e+01 1.355370833948654763e-04
1.730432188486806666e+01 1.149154766909021852e-04
1.752062590842891510e+01 9.402613296122241948e-05
1.773692993198976708e+01 7.637990526943028158e-05
1.795323395555061907e+01 6.264609660661113466e-05
1.816953797911146751e+01 5.080598609974451563e-05
1.838584200267231950e+01 4.115298551327084553e-05
1.860214602623317148e+01 3.356109192725886814e-05
1.881845004979401992e+01 2.742232915853293207e-05
1.903475407335487191e+01 2.228980774726663228e-05
1.925105809691572389e+01 1.768504261967507318e-05
1.946736212047657233e+01 1.370358143382155447e-05
1.968366614403742432e+01 1.062684426250681824e-05
1.989997016759827630e+01 8.023744581642233697e-06
2.011627419115912474e+01 5.852709190401483852e-06
2.033257821471997673e+01 4.178337337623627690e-06
2.054888223828082872e+01 3.007594868431606727e-06
2.076518626184167715e+01 1.865676849177599905e-06
2.098149028540252914e+01 1.011534774664202274e-06
2.119779430896338113e+01 4.911884386449294482e-07
2.141409833252423311e+01 2.181983868032588703e-07
