1.600000000000000089e+00 1.000000000000000056e-01 3.173325912716962877e-02 2.726697866871461873e+00 4.220659989226947850e+00 -7.814410768848583039e-04
1.600000000000000089e+00 1.000000000000000056e-01 6.346651825433925753e-02 2.726697262973257985e+00 4.220658651567050335e+00 -7.805296970815710353e-04
1.600000000000000089e+00 1.000000000000000056e-01 9.519977738150889324e-02 2.726696258996699207e+00 4.220656426592554133e+00 -7.790091585147828918e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.269330365086785151e-01 2.726694858723662573e+00 4.220653320990249924e+00 -7.768771256116812490e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.586662956358481369e-01 2.726693067451085639e+00 4.220649344119726365e+00 -7.741303739754054830e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.903995547630177587e-01 2.726690891992697985e+00 4.220644508010421347e+00 -7.707648354799229379e-04
1.600000000000000089e+00 1.000000000000000056e-01 2.221328138901874083e-01 2.726688340680868183e+00 4.220638827357184653e+00 -7.667756558023712055e-04
1.600000000000000089e+00 1.000000000000000056e-01 2.538660730173570301e-01 2.726685423367655847e+00 4.220632319513855535e+00 -7.621572640551504269e-04
1.600000000000000089e+00 1.000000000000000056e-01 2.855993321445266520e-01 2.726682151425142031e+00 4.220625004483527398e+00 -7.569034541003885445e-04
1.600000000000000089e+00 1.000000000000000056e-01 3.173325912716962738e-01 2.726678537744214648e+00 4.220616904905459599e+00 -7.510074770473154290e-04
1.600000000000000089e+00 1.000000000000000056e-01 3.490658503988658956e-01 2.726674596730487288e+00 4.220608046037009231e+00 -7.444621443520940685e-04
1.600000000000000089e+00 1.000000000000000056e-01 3.807991095260355174e-01 2.726670344297956294e+00 4.220598455730080190e+00 -7.372599408525527505e-04
1.600000000000000089e+00 1.000000000000000056e-01 4.125323686532051948e-01 2.726665797858442541e+00 4.220588164400843390e+00 -7.293931469852375131e-04
1.600000000000000089e+00 1.000000000000000056e-01 4.442656277803748166e-01 2.726660976306887196e+00 4.220577204991680098e+00 -7.208539693449552473e-04
1.600000000000000089e+00 1.000000000000000056e-01 4.759988869075444384e-01 2.726655900000994670e+00 4.220565612924428223e+00 -7.116346786573824043e-04
1.600000000000000089e+00 1.000000000000000056e-01 5.077321460347140603e-01 2.726650590734964741e+00 4.220553426043667677e+00 -7.017277541507750032e-04
1.600000000000000089e+00 1.000000000000000056e-01 5.394654051618836821e-01 2.726645071706357726e+00 4.220540684548958588e+00 -6.911260332249590486e-04
1.600000000000000089e+00 1.000000000000000056e-01 5.711986642890533039e-01 2.726639367475528264e+00 4.220527430915516298e+00 -6.798228652335157590e-04
1.600000000000000089e+00 1.000000000000000056e-01 6.029319234162229257e-01 2.726633503916236823e+00 4.220513709801534397e+00 -6.678122681171039807e-04
1.600000000000000089e+00 1.000000000000000056e-01 6.346651825433925476e-01 2.726627508157847046e+00 4.220499567942303187e+00 -6.550890865515818489e-04
1.600000000000000089e+00 1.000000000000000056e-01 6.663984416705621694e-01 2.726621408517850842e+00 4.220485054029857075e+00 -6.416491502099436542e-04
1.600000000000000089e+00 1.000000000000000056e-01 6.981317007977317912e-01 2.726615234424266898e+00 4.220470218577560217e+00 -6.274894306790578013e-04
1.600000000000000089e+00 1.000000000000000056e-01 7.298649599249014130e-01 2.726609016327850465e+00 4.220455113769594035e+00 -6.126081955267922942e-04
1.600000000000000089e+00 1.000000000000000056e-01 7.615982190520710349e-01 2.726602785603848389e+00 4.220439793294892716e+00 -5.970051579812246266e-04
1.600000000000000089e+00 1.000000000000000056e-01 7.933314781792407677e-01 2.726596574443018728e+00 4.220424312165435232e+00 -5.806816206624322487e-04
1.600000000000000089e+00 1.000000000000000056e-01 8.250647373064103896e-01 2.726590415731713346e+00 4.220408726519353060e+00 -5.636406118047552040e-04
1.600000000000000089e+00 1.000000000000000056e-01 8.567979964335800114e-01 2.726584342922051096e+00 4.220393093408997487e+00 -5.458870124183125803e-04
1.600000000000000089e+00 1.000000000000000056e-01 8.885312555607496332e-01 2.726578389891702869e+00 4.220377470574794287e+00 -5.274276728698646614e-04
1.600000000000000089e+00 1.000000000000000056e-01 9.202645146879192550e-01 2.726572590793835626e+00 4.220361916205497721e+00 -5.082715174128153105e-04
1.600000000000000089e+00 1.000000000000000056e-01 9.519977738150888769e-01 2.726566979898480625e+00 4.220346488686351094e+00 -4.884296352649847902e-04
1.600000000000000089e+00 1.000000000000000056e-01 9.837310329422584987e-01 2.726561591425634923e+00 4.220331246335861763e+00 -4.679153569229049228e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.015464292069428121e+00 2.726556459370922170e+00 4.220316247133522936e+00 -4.467443145106570509e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.047197551196597853e+00 2.726551617325551735e+00 4.220301548439562289e+00 -4.249344850910011890e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.078930810323767586e+00 2.726547098291135729e+00 4.220287206708811745e+00 -4.025062160144869628e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.110664069450937097e+00 2.726542934491380521e+00 4.220273277201203932e+00 -3.794822315489611536e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.142397328578106830e+00 2.726539157181254058e+00 4.220259813690534934e+00 -3.558876202142308197e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.174130587705276341e+00 2.726535796456486249e+00 4.220246868174561961e+00 -3.317498024430093903e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.205863846832446074e+00 2.726532881063650660e+00 4.220234490588209653e+00 -3.070984783984653257e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.237597105959615584e+00 2.726530438213525365e+00 4.220222728523204125e+00 -2.819655559964386830e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.269330365086785317e+00 2.726528493399234865e+00 4.220211626955943096e+00 -2.563850594039741772e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.301063624213954828e+00 2.726527070220544413e+00 4.220201227986706272e+00 -2.303930185139881005e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.332796883341124561e+00 2.726526190216305601e+00 4.220191570592765729e+00 -2.040273401215510847e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.364530142468294072e+00 2.726525872707141307e+00 4.220182690397147773e+00 -1.773276617508150795e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.396263401595463804e+00 2.726526134649139177e+00 4.220174619456296128e+00 -1.503351892962697159e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.427996660722633315e+00 2.726526990500470315e+00 4.220167386068317761e+00 -1.230925198464845642e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.459729919849803048e+00 2.726528452102832567e+00 4.220161014603580618e+00 -9.564345124781775003e-05
1.600000000000000089e+00 1.000000000000000056e-01 1.491463178976972559e+00 2.726530528578119394e+00 4.220155525360159920e+00 -6.803278013728729205e-05
1.600000000000000089e+00 1.000000000000000056e-01 1.523196438104142292e+00 2.726533226241976582e+00 4.220150934444674817e+00 -4.030609032478410037e-05
1.600000000000000089e+00 1.000000000000000056e-01 1.554929697231312025e+00 2.726536548535082982e+00 4.220147253680699428e+00 -1.250953353198281150e-05
1.600000000000000089e+00 1.000000000000000056e-01 1.586662956358481535e+00 2.726540495973029721e+00 4.220144490545279403e+00 1.531039540313399250e-05
1.600000000000000089e+00 1.000000000000000056e-01 1.618396215485651268e+00 2.726545066115051874e+00 4.220142648133967889e+00 4.310708667325653621e-05
1.600000000000000089e+00 1.000000000000000056e-01 1.650129474612820779e+00 2.726550253552211700e+00 4.220141725155339252e+00 7.083404477255520382e-05
1.600000000000000089e+00 1.000000000000000056e-01 1.681862733739990512e+00 2.726556049915212387e+00 4.220141715954384587e+00 9.844511664856217135e-05
1.600000000000000089e+00 1.000000000000000056e-01 1.713595992867160023e+00 2.726562443901623389e+00 4.220142610564982633e+00 1.258947165072650163e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.745329251994329756e+00 2.726569421322450282e+00 4.220144394790372289e+00 1.531380450886255786e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.777062511121499266e+00 2.726576965167311961e+00 4.220147050311266135e+00 1.801313013032556341e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.808795770248668999e+00 2.726585055687603010e+00 4.220150554819801947e+00 2.068318842226594056e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.840529029375838510e+00 2.726593670497163391e+00 4.220154882178192679e+00 2.331985835427753792e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.872262288503008243e+00 2.726602784688951786e+00 4.220160002600303883e+00 2.591917567910707616e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.903995547630177754e+00 2.726612370966543963e+00 4.220165882854369777e+00 2.847734917193415062e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.935728806757347487e+00 2.726622399789577322e+00 4.220172486484163876e+00 3.099077525141553176e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.967462065884516997e+00 2.726632839531242691e+00 4.220179774046975751e+00 3.345605086597914471e-04
1.600000000000000089e+00 1.000000000000000056e-01 1.999195325011686730e+00 2.726643656646672298e+00 4.220187703365724907e+00 3.586998455056809604e-04
1.600000000000000089e+00 1.000000000000000056e-01 2.030928584138856241e+00 2.726654815850089175e+00 4.220196229792668952e+00 3.822960558107026444e-04
1.600000000000000089e+00 1.000000000000000056e-01 2.062661843266025752e+00 2.726666280299920864e+00 4.220205306482139207e+00 4.053217117656653860e-04
1.600000000000000089e+00 1.000000000000000056e-01 2.094395102393195263e+00 2.726678011789177347e+00 4.220214884670057565e+00 4.277517172208883975e-04
