1.800000000000000044e+00 1.000000000000000056e-01 3.173325912716962877e-02 2.708305730095108554e+00 4.092769134691880417e+00 -7.561980249262773230e-04
1.800000000000000044e+00 1.000000000000000056e-01 6.346651825433925753e-02 2.708305830158557193e+00 4.092766847299706079e+00 -7.553149601340142716e-04
1.800000000000000044e+00 1.000000000000000056e-01 9.519977738150889324e-02 2.708305995299923996e+00 4.092763041107220445e+00 -7.538416646054855487e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.269330365086785151e-01 2.708306223106349719e+00 4.092757725299959404e+00 -7.517758790790583442e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.586662956358481369e-01 2.708306510267204814e+00 4.092750912724905987e+00 -7.491144845599701082e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.903995547630177587e-01 2.708306852639720042e+00 4.092742619877217436e+00 -7.458535459912687873e-04
1.800000000000000044e+00 1.000000000000000056e-01 2.221328138901874083e-01 2.708307245332369106e+00 4.092732866882554887e+00 -7.419883679692969173e-04
1.800000000000000044e+00 1.000000000000000056e-01 2.538660730173570301e-01 2.708307682803690497e+00 4.092721677474174591e+00 -7.375135621758601963e-04
1.800000000000000044e+00 1.000000000000000056e-01 2.855993321445266520e-01 2.708308158975941904e+00 4.092709078964516856e+00 -7.324231261234093009e-04
1.800000000000000044e+00 1.000000000000000056e-01 3.173325912716962738e-01 2.708308667360911581e+00 4.092695102210365476e+00 -7.267105327286712754e-04
1.800000000000000044e+00 1.000000000000000056e-01 3.490658503988658956e-01 2.708309201197086846e+00 4.092679781570627284e+00 -7.203688301517920198e-04
1.800000000000000044e+00 1.000000000000000056e-01 3.807991095260355174e-01 2.708309753595231850e+00 4.092663154856523100e+00 -7.133907512554561172e-04
1.800000000000000044e+00 1.000000000000000056e-01 4.125323686532051948e-01 2.708310317690518776e+00 4.092645263272534528e+00 -7.057688319534182212e-04
1.800000000000000044e+00 1.000000000000000056e-01 4.442656277803748166e-01 2.708310886798957817e+00 4.092626151347565688e+00 -6.974955376346845095e-04
1.800000000000000044e+00 1.000000000000000056e-01 4.759988869075444384e-01 2.708311454575506261e+00 4.092605866855647534e+00 -6.885633967641966932e-04
1.800000000000000044e+00 1.000000000000000056e-01 5.077321460347140603e-01 2.708312015171609133e+00 4.092584460724665085e+00 -6.789651406757058003e-04
1.800000000000000044e+00 1.000000000000000056e-01 5.394654051618836821e-01 2.708312563389456251e+00 4.092561986932977014e+00 -6.686938484906589618e-04
1.800000000000000044e+00 1.000000000000000056e-01 5.711986642890533039e-01 2.708313094831090950e+00 4.092538502392467414e+00 -6.577430960151705534e-04
1.800000000000000044e+00 1.000000000000000056e-01 6.029319234162229257e-01 2.708313606039128629e+00 4.092514066817678930e+00 -6.461071073929476561e-04
1.800000000000000044e+00 1.000000000000000056e-01 6.346651825433925476e-01 2.708314094627804813e+00 4.092488742580606242e+00 -6.337809082196075054e-04
1.800000000000000044e+00 1.000000000000000056e-01 6.663984416705621694e-01 2.708314559401356458e+00 4.092462594549840738e+00 -6.207604787600491149e-04
1.800000000000000044e+00 1.000000000000000056e-01 6.981317007977317912e-01 2.708315000458474398e+00 4.092435689914708519e+00 -6.070429058579470500e-04
1.800000000000000044e+00 1.000000000000000056e-01 7.298649599249014130e-01 2.708315419280193037e+00 4.092408097993672556e+00 -5.926265320780211426e-04
1.800000000000000044e+00 1.000000000000000056e-01 7.615982190520710349e-01 2.708315818800890895e+00 4.092379890026745848e+00 -5.775111005919132245e-04
1.800000000000000044e+00 1.000000000000000056e-01 7.933314781792407677e-01 2.708316203459719240e+00 4.092351138952597722e+00 -5.616978942981935494e-04
1.800000000000000044e+00 1.000000000000000056e-01 8.250647373064103896e-01 2.708316579232119548e+00 4.092321919170697875e+00 -5.451898676621443496e-04
1.800000000000000044e+00 1.000000000000000056e-01 8.567979964335800114e-01 2.708316953640822256e+00 4.092292306288275228e+00 -5.279917697745206088e-04
1.800000000000000044e+00 1.000000000000000056e-01 8.885312555607496332e-01 2.708317335745204613e+00 4.092262376854230332e+00 -5.101102571567729064e-04
1.800000000000000044e+00 1.000000000000000056e-01 9.202645146879192550e-01 2.708317736109115970e+00 4.092232208079656708e+00 -4.915539948897839880e-04
1.800000000000000044e+00 1.000000000000000056e-01 9.519977738150888769e-01 2.708318166747477385e+00 4.092201877547195998e+00 -4.723337447089661170e-04
1.800000000000000044e+00 1.000000000000000056e-01 9.837310329422584987e-01 2.708318641051486342e+00 4.092171462909980129e+00 -4.524624387968969761e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.015464292069428121e+00 2.708319173693625181e+00 4.092141041582567418e+00 -4.319552381098183550e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.047197551196597853e+00 2.708319780513282371e+00 4.092110690424887842e+00 -4.108295742002730289e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.078930810323767586e+00 2.708320478383961394e+00 4.092080485421932146e+00 -3.891051736423316288e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.110664069450937097e+00 2.708321285063923778e+00 4.092050501360789738e+00 -3.668040643257053867e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.142397328578106830e+00 2.708322219031932043e+00 4.092020811508042755e+00 -3.439505630636065215e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.174130587705276341e+00 2.708323299309737031e+00 4.091991487289111440e+00 -3.205712441481495777e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.205863846832446074e+00 2.708324545273561590e+00 4.091962597972976567e+00 -2.966948886903922333e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.237597105959615584e+00 2.708325976457357065e+00 4.091934210364019719e+00 -2.723524147923400804e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.269330365086785317e+00 2.708327612348866431e+00 4.091906388504256142e+00 -2.475767888162232807e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.301063624213954828e+00 2.708329472182651187e+00 4.091879193388010982e+00 -2.224029182353807056e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.332796883341124561e+00 2.708331574731111413e+00 4.091852682691809129e+00 -1.968675267710206947e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.364530142468294072e+00 2.708333938096782134e+00 4.091826910521897176e+00 -1.710090127354066305e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.396263401595463804e+00 2.708336579508196174e+00 4.091801927181695220e+00 -1.448672917090742347e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.427996660722633315e+00 2.708339515121590324e+00 4.091777778961139589e+00 -1.184836248785895569e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.459729919849803048e+00 2.708342759830904889e+00 4.091754507950094322e+00 -9.190043454400572949e-05
1.800000000000000044e+00 1.000000000000000056e-01 1.491463178976972559e+00 2.708346327088050565e+00 4.091732151877454093e+00 -6.516110847151292183e-05
1.800000000000000044e+00 1.000000000000000056e-01 1.523196438104142292e+00 2.708350228735828313e+00 4.091710743977296616e+00 -3.830979491289086407e-05
1.800000000000000044e+00 1.000000000000000056e-01 1.554929697231312025e+00 2.708354474854934857e+00 4.091690312883810243e+00 -1.139119023641104226e-05
1.800000000000000044e+00 1.000000000000000056e-01 1.586662956358481535e+00 2.708359073626753322e+00 4.091670882554753419e+00 1.554967878802826389e-05
1.800000000000000044e+00 1.000000000000000056e-01 1.618396215485651268e+00 2.708364031213708500e+00 4.091652472225705495e+00 4.246767593528173718e-05
1.800000000000000044e+00 1.000000000000000056e-01 1.650129474612820779e+00 2.708369351657676560e+00 4.091635096393890336e+00 6.931777754537422421e-05
1.800000000000000044e+00 1.000000000000000056e-01 1.681862733739990512e+00 2.708375036798003954e+00 4.091618764832295696e+00 9.605529344600150789e-05
1.800000000000000044e+00 1.000000000000000056e-01 1.713595992867160023e+00 2.708381086209293187e+00 4.091603482633900057e+00 1.226360846199808319e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.745329251994329756e+00 2.708387497159608248e+00 4.091589250284676460e+00 1.490167755040039746e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.777062511121499266e+00 2.708394264589203182e+00 4.091576063765077542e+00 1.751549588766783459e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.808795770248668999e+00 2.708401381109533990e+00 4.091563914678350677e+00 2.010093913925427376e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.840529029375838510e+00 2.708408837022030280e+00 4.091552790404476170e+00 2.265401779417399928e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.872262288503008243e+00 2.708416620356616900e+00 4.091542674277584446e+00 2.517089431615541833e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.903995547630177754e+00 2.708424716928494291e+00 4.091533545785353887e+00 2.764789885923132407e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.935728806757347487e+00 2.708433110412352018e+00 4.091525380787800259e+00 3.008154341535458089e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.967462065884516997e+00 2.708441782433324452e+00 4.091518151753525068e+00 3.246853428143502704e-04
1.800000000000000044e+00 1.000000000000000056e-01 1.999195325011686730e+00 2.708450712672547223e+00 4.091511828010731655e+00 3.480578275400379382e-04
1.800000000000000044e+00 1.000000000000000056e-01 2.030928584138856241e+00 2.708459878986480440e+00 4.091506376010611845e+00 3.709041398132040084e-04
1.800000000000000044e+00 1.000000000000000056e-01 2.062661843266025752e+00 2.708469257538141939e+00 4.091501759600543409e+00 3.931977392465307126e-04
1.800000000000000044e+00 1.000000000000000056e-01 2.094395102393195263e+00 2.708478822939018649e+00 4.091497940304762437e+00 4.149143440250763898e-04
1.800000000000000044e+00 1.000000000000000056e-01 2.126128361520365218e+00 2.708488548399267781e+00 4.091494877609448189e+00 4.360319621323998740e-04
1.800000000000000044e+00 1.000000000000000056e-01 2.157861620647534728e+00 2.708498405885271243e+00 4.091492529250339238e+00 4.565309035260619328e-04
1.800000000000000044e+00 1.000000000000000056e-01 2.189594879774704239e+00 2.708508366282653235e+00 4.091490851500062753e+00 4.763937736299192179e-04
1.800000000000000044e+00 1.000000000000000056e-01 2.221328138901873750e+00 2.708518399562680035e+00 4.091489799453376541e+00 4.956054487016221723e-04
1.800000000000000044e+00 1.000000000000000056e-01 2.253061398029043705e+00 2.708528474951453102e+00 4.091489327307459511e+00 5.141530338093465392e-04
1.800000000000000044e+00 1.000000000000000056e-01 2.284794657156213216e+00 2.708538561098830844e+00 4.091489388636275315e+00 5.320258043135892446e-04
1.800000000000000044e+00 1.000000000000000056e-01 2.316527916283382726e+00 2.708548626247675895e+00 4.091489936656384607e+00 5.492151318933423095e-04
1.800000000000000044e+00 1.000000000000000056e-01 2.348261175410552237e+00 2.708558638399986673e+00 4.091490924483097480e+00 5.657143962804584651e-04
1.800000000000000044e+00 1.000000000000000056e-01 2.379994434537722192e+00 2.708568565480355961e+00 4.091492305375385108e+00 5.815188839736369630e-04
1.800000000000000044e+00 1.000000000000000056e-01 2.411727693664891703e+00 2.708578375494899326e+00 4.091494032968862271e+00 5.966256752878970398e-04
1.800000000000000044e+00 1.000000000000000056e-01 2.443460952792061214e+00 2.708588036684588918e+00 4.091496061495033310e+00 6.110335211644728811e-04
1.800000000000000044e+00 1.000000000000000056e-01 2.475194211919230725e+00 2.708597517672840294e+00 4.091498345987094609e+00 6.247427112134535439e-04
1.800000000000000044e+00 1.000000000000000056e-01 2.506927471046400679e+00 2.708606787605727817e+00 4.091500842471111454e+00 6.377549344896517097e-04
1.800000000000000044e+00 1.000000000000000056e-01 2.538660730173570190e+00 2.708615816285386835e+00 4.091503508142707801e+00 6.500731345167550836e-04
1.800000000000000044e+00 1.000000000000000056e-01 2.570393989300739701e+00 2.708624574295090071e+00 4.091506301528738732e+00 6.617013600676611247e-04
1.800000000000000044e+00 1.000000000000000056e-01 2.602127248427909656e+00 2.708633033116575106e+00 4.091509182634676556e+00 6.726446131913517727e-04
1.800000000000000044e+00 1.000000000000000056e-01 2.633860507555079167e+00 2.708641165238919957e+00 4.091512113077357071e+00 6.829086959430627013e-04
1.800000000000000044e+00 1.000000000000000056e-01 2.665593766682248678e+00 2.708648944259214542e+00 4.091515056204001688e+00 6.925000572296079616e-04
1.800000000000000044e+00 1.000000000000000056e-01 2.697327025809418188e+00 2.708656344974910812e+00 4.091517977197672629e+00 7.014256411263750665e-04
1.800000000000000044e+00 1.000000000000000056e-01 2.729060284936588143e+00 2.708663343467946127e+00 4.091520843170329158e+00 7.096927379595988593e-04
