6.230297620617564203e-02 0.000000000000000000e+00
9.283740174887589180e-02 2.884015078941298891e-04
1.671831262902555015e-01 9.778972745525095576e-04
1.807963496188969288e-01 2.033687962402864167e-03
2.174433541612270648e-01 2.153371052194999469e-03
2.280761596226570931e-01 2.800309356766447072e-03
2.382348776051790573e-01 3.770477967087512879e-03
2.479777797039274256e-01 4.207800824059013990e-03
2.671144869544163081e-01 4.663376318033393350e-03
2.925090017399905595e-01 6.225113841914422727e-03
3.088991518488797827e-01 6.659297047054293407e-03
3.164740247355100622e-01 7.232831623857518058e-03
3.238717811906852706e-01 8.061263383962721796e-03
3.311042931931901245e-01 9.463266390527752189e-03
3.524547420653160179e-01 1.054676028818406913e-02
3.591120542722888720e-01 1.208561218243411547e-02
3.725837321162785987e-01 1.216579455364923817e-02
3.788875291653576727e-01 1.256179968119686303e-02
3.971991021075381156e-01 1.370959994188409269e-02
4.031181576589789040e-01 1.429134797637442340e-02
4.035928323319569189e-01 1.460014395321383371e-02
4.094194629338790969e-01 1.535799259203512492e-02
4.264219314095731850e-01 1.744995366425726099e-02
4.319407203614931134e-01 1.948738204757723830e-02
4.323837545303562124e-01 1.978494977604139046e-02
4.432041920158665826e-01 2.024674645361276837e-02
4.485165305089345855e-01 2.087443379537849003e-02
4.589567765906086283e-01 2.266967953976978256e-02
4.695726702997879420e-01 2.310905256263296945e-02
4.745899440694126836e-01 2.369876552201164235e-02
4.848636766410119314e-01 2.397577438678215322e-02
4.897243175963132411e-01 2.431007272516400725e-02
4.945371872412726577e-01 2.514742819492053055e-02
4.993036670042034220e-01 2.625805628316080914e-02
5.040250729905997318e-01 2.707046454846040451e-02
5.087026602274793419e-01 2.849060356753216339e-02
5.090788954551896950e-01 2.902576736946229849e-02
5.137104672061986177e-01 2.934707685981163827e-02
5.273611770648419794e-01 3.009984057734564969e-02
5.277241100713301325e-01 3.015524961965032266e-02
5.318335579808316504e-01 3.270308716139910810e-02
5.366255500712271420e-01 3.332134212780783061e-02
5.497075112705408495e-01 3.472075920269331734e-02
5.500557001091922471e-01 3.493589341096254436e-02
5.582585356140303823e-01 3.554434900102017292e-02
5.628255859328165078e-01 3.627504627473032706e-02
5.670183087872500138e-01 3.721458551809612991e-02
5.715153629559311943e-01 3.742352160389831456e-02
5.756447970875657738e-01 3.766574658843555024e-02
5.794144712189693847e-01 3.978148922695754625e-02
5.958628567134045539e-01 4.073117468406842190e-02
5.961840900980340807e-01 4.096580796429735716e-02
5.998246963321818281e-01 4.281699746294176379e-02
6.001438091035812272e-01 4.337057375597137832e-02
6.118692332217403607e-01 4.451567374174500435e-02
6.121820675572932080e-01 4.471304932008675348e-02
6.157280900549327862e-01 4.558300078052160420e-02
6.160389648050333955e-01 4.603784464953266514e-02
6.236812092701903287e-01 4.636025047009516287e-02
6.274674279323684267e-01 4.676440067362062220e-02
6.315341801603128191e-01 4.714835862040209907e-02
6.349721393531622127e-01 4.874824434530197759e-02
6.386914279008812922e-01 5.019346416347520573e-02
6.426871615870066723e-01 5.081330664551033521e-02
6.463620579737784366e-01 5.158452777723658567e-02
6.572634760475458693e-01 5.416139749789082580e-02
6.575547142416854340e-01 5.441105817515418802e-02
6.611469765043166413e-01 5.470927706168898785e-02
6.647198258365206724e-01 5.507772898358058444e-02
6.682735736055027687e-01 5.555757189688368541e-02
6.720934583628721537e-01 5.597321784623208313e-02
6.756084214199086224e-01 5.645637218331976681e-02
6.828644880263816663e-01 5.649573823305699405e-02
6.860452653079864849e-01 5.740454655149176966e-02
6.863242902060711081e-01 5.758169196834803105e-02
6.894891067818550434e-01 5.885568075434920166e-02
6.931920916784444220e-01 5.908959590087294045e-02
6.966006016971790782e-01 5.964341010524815828e-02
6.999925146772691953e-01 6.031894011853904808e-02
7.002659822378698440e-01 6.047268281880112395e-02
7.033680707307815583e-01 6.090384161403437219e-02
7.036402263933632106e-01 6.107645142380550840e-02
7.100710440246182920e-01 6.202176854421040386e-02
7.133989135690819161e-01 6.249549173765543697e-02
7.172454131966301549e-01 6.264565221723263078e-02
7.205401481325933721e-01 6.298217082721090099e-02
7.238198860146594082e-01 6.317300752459774349e-02
7.268214529265407675e-01 6.403530231327378419e-02
7.270848297892134049e-01 6.447478174652215843e-02
7.300729735811226639e-01 6.613557430143811311e-02
7.367928587246310723e-01 6.691630619344526854e-02
7.400005668828566474e-01 6.743930562367209114e-02
7.402592547630261199e-01 6.781065049445905712e-02
7.431944303520338080e-01 6.939005526146407865e-02
7.463746268634933179e-01 7.085462778185676325e-02
7.500520358586311165e-01 7.099801393017617090e-02
7.560882064012011128e-01 7.198288426784334171e-02
7.563413919218933135e-01 7.216361631864390280e-02
7.659285824198712733e-01 7.244397876093353061e-02
7.690147694856375171e-01 7.275641688269988971e-02
7.718406005977020978e-01 7.322119906786517252e-02
7.779538272736314930e-01 7.438162642790047130e-02
7.781998988981257970e-01 7.508187719592838982e-02
7.812376110789777117e-01 7.591384117722904668e-02
7.875210313880001145e-01 7.625678377528140317e-02
7.902806918572619077e-01 7.750251391295295833e-02
7.932721438710220729e-01 7.958597012304090279e-02
7.935134652399349342e-01 8.003811538478265708e-02
7.964927757590926083e-01 8.057291637990462996e-02
8.024182117045288720e-01 8.140695619333700173e-02
8.056022803280726841e-01 8.197657235302395484e-02
8.116971134504681329e-01 8.210779879227511624e-02
8.143748528950260912e-01 8.304612702135916180e-02
8.146099227870705617e-01 8.319164087986891110e-02
8.204045166512839993e-01 8.356103200136810738e-02
8.263901868099949866e-01 8.368947633292331267e-02
8.290204689269328187e-01 8.429025965520281494e-02
8.292513872012474696e-01 8.457467347256444890e-02
8.347150307371380418e-01 8.508293505450403860e-02
8.375477925813166191e-01 8.586206054646422503e-02
8.377763604525959584e-01 8.627443855944952333e-02
8.380048659814332002e-01 8.630310451232801883e-02
8.405988058833612220e-01 8.678499665886832415e-02
8.408265443763621727e-01 8.703650820710434610e-02
8.436387852909735807e-01 8.717552791886290509e-02
8.490098464744314510e-01 8.813117021949626317e-02
8.517950702662421270e-01 8.884608370147681344e-02
8.522445026402905022e-01 8.895851624736503260e-02
8.605417242868591554e-01 8.941277313066457733e-02
8.630679326000785245e-01 8.986315784956076802e-02
8.632897436886040055e-01 9.020411211960267794e-02
8.658079340141834335e-01 9.152097727925051496e-02
8.662500961919902265e-01 9.163124746702619450e-02
8.685392915241334499e-01 9.191722668939650287e-02
8.714818119249192474e-01 9.245288494463434203e-02
8.717014820403267139e-01 9.271884771853122764e-02
8.741954420124113945e-01 9.370467270297869189e-02
8.744144304107960286e-01 9.400040277532321908e-02
8.798152310282578714e-01 9.418944740260090653e-02
8.822862561511880530e-01 9.521527513324216929e-02
8.825032368601497534e-01 9.543388490559392978e-02
8.827201642332654918e-01 9.567030437430909529e-02
