1.661026006424046297e+00 1.677691695541308814e+00 1.000000000860162608e+00 2.151634113077187660e-01 2.213748405443219935e-01 -1.500000000000000000e+01 -1.500000000000000000e+01 -1.500000000000000000e+01 5.135221066048789584e-02 4.419777875197754280e-02 4.419777875197754280e-02 -3.131155468694145583e+01 -3.131155468694145583e+01 -3.131155468694145583e+01 3.609688496122932561e-04 3.600135535027886437e-04 3.600135535027813795e-04
1.661026006424046297e+00 1.677691695541308814e+00 1.000000000860162608e+00 2.151634113077187660e-01 2.213748405443219935e-01 -1.490000000000000036e+01 -1.490000000000000036e+01 -1.490000000000000036e+01 5.134412639825266383e-02 4.419038718891961370e-02 4.419038718891966921e-02 -3.110281098902851582e+01 -3.110281098902851582e+01 -3.110281098902851582e+01 3.608948412869310740e-04 3.616747081185395338e-04 3.616747081185301012e-04
1.661026006424046297e+00 1.677691695541308814e+00 1.000000000860162608e+00 2.151634113077187660e-01 2.213748405443219935e-01 -1.480000000000000071e+01 -1.480000000000000071e+01 -1.480000000000000071e+01 5.132795191979646482e-02 4.417562000925607385e-02 4.417562000925602528e-02 -3.089406729111557226e+01 -3.089406729111557226e+01 -3.089406729111557226e+01 3.619777528395926210e-04 3.639165669434889987e-04 3.639165669434760966e-04
1.661026006424046297e+00 1.677691695541308814e+00 1.000000000860162608e+00 2.151634113077187660e-01 2.213748405443219935e-01 -1.470000000000000107e+01 -1.470000000000000107e+01 -1.470000000000000107e+01 5.130371051314522313e-02 4.415345793250254752e-02 4.415345793250252671e-02 -3.068532359320262870e+01 -3.068532359320262870e+01 -3.068532359320262870e+01 3.637872203962973683e-04 3.666741472593937996e-04 3.666741472593724408e-04
1.661026006424046297e+00 1.677691695541308814e+00 1.000000000860162608e+00 2.151634113077187660e-01 2.213748405443219935e-01 -1.460000000000000142e+01 -1.460000000000000142e+01 -1.460000000000000142e+01 5.127138423790996574e-02 4.412394879000187259e-02 4.412394879000180320e-02 -3.047657989528968514e+01 -3.047657989528968514e+01 -3.047657989528968514e+01 3.661522625963240397e-04 3.698963771167240082e-04 3.698963771167077452e-04
1.661026006424046297e+00 1.677691695541308814e+00 1.000000000860162608e+00 2.151634113077187660e-01 2.213748405443219935e-01 -1.450000000000000178e+01 -1.450000000000000178e+01 -1.450000000000000178e+01 5.123102005665851333e-02 4.408705427313606290e-02 4.408705427313595188e-02 -3.026783619737674513e+01 -3.026783619737674513e+01 -3.026783619737674513e+01 3.690070330542568949e-04 3.735428255327041900e-04 3.735428255326879812e-04
1.661026006424046297e+00 1.677691695541308814e+00 1.000000000860162608e+00 2.151634113077187660e-01 2.213748405443219935e-01 -1.440000000000000213e+01 -1.440000000000000213e+01 -1.440000000000000213e+01 5.118258780674726782e-02 4.404285407399106261e-02 4.404285407399109037e-02 -3.005909249946380157e+01 -3.005909249946380157e+01 -3.005909249946380157e+01 3.723103755047559699e-04 3.775813803624767468e-04 3.775813803624634112e-04
1.661026006424046297e+00 1.677691695541308814e+00 1.000000000860162608e+00 2.151634113077187660e-01 2.213748405443219935e-01 -1.430000000000000249e+01 -1.430000000000000249e+01 -1.430000000000000249e+01 5.112615890403117425e-02 4.399129136528395767e-02 4.399129136528395767e-02 -2.985034880155085801e+01 -2.985034880155085801e+01 -2.985034880155085801e+01 3.760249720579172624e-04 3.819864868660519889e-04 3.819864868660475979e-04
1.661026006424046297e+00 1.677691695541308814e+00 1.000000000860162608e+00 2.151634113077187660e-01 2.213748405443219935e-01 -1.420000000000000284e+01 -1.420000000000000284e+01 -1.420000000000000284e+01 5.106169056863043426e-02 4.393247765926066445e-02 4.393247765926073384e-02 -2.964160510363791801e+01 -2.964160510363791801e+01 -2.964160510363791801e+01 3.801252118655680415e-04 3.867378004512727089e-04 3.867378004512620295e-04
1.661026006424046297e+00 1.677691695541308814e+00 1.000000000860162608e+00 2.151634113077187660e-01 2.213748405443219935e-01 -1.410000000000000320e+01 -1.410000000000000320e+01 -1.410000000000000320e+01 5.098927985223686288e-02 4.386633838619817538e-02 4.386633838619819620e-02 -2.943286140572497089e+01 -2.943286140572497089e+01 -2.943286140572497089e+01 3.845854665846382809e-04 3.918191562072391031e-04 3.918191562072310800e-04
1.661026006424046297e+00 1.677691695541308814e+00 1.000000000860162608e+00 2.151634113077187660e-01 2.213748405443219935e-01 -1.400000000000000355e+01 -1.400000000000000355e+01 -1.400000000000000355e+01 5.090887080076008514e-02 4.379301682102362120e-02 4.379301682102355875e-02 -2.922411770781202733e+01 -2.922411770781202733e+01 -2.922411770781202733e+01 3.893905898031927056e-04 3.972177795591405494e-04 3.972177795591226059e-04
1.661026006424046297e+00 1.677691695541308814e+00 1.000000000860162608e+00 2.151634113077187660e-01 2.213748405443219935e-01 -1.390000000000000391e+01 -1.390000000000000391e+01 -1.390000000000000391e+01 5.082058770574113954e-02 4.371242170926594589e-02 4.371242170926585568e-02 -2.901537400989908377e+01 -2.901537400989908377e+01 -2.901537400989908377e+01 3.945224330334485240e-04 4.029236789809962824e-04 4.029236789809828383e-04
1.661026006424046297e+00 1.677691695541308814e+00 1.000000000860162608e+00 2.151634113077187660e-01 2.213748405443219935e-01 -1.380000000000000426e+01 -1.380000000000000426e+01 -1.380000000000000426e+01 5.072436071590586543e-02 4.362472801350426171e-02 4.362472801350420620e-02 -2.880663031198614021e+01 -2.880663031198614021e+01 -2.880663031198614021e+01 3.999731280094716485e-04 4.089291757489697267e-04 4.089291757489575295e-04
1.661026006424046297e+00 1.677691695541308814e+00 1.000000000860162608e+00 2.151634113077187660e-01 2.213748405443219935e-01 -1.370000000000000462e+01 -1.370000000000000462e+01 -1.370000000000000462e+01 5.062034341226291645e-02 4.352982915387209467e-02 4.352982915387202528e-02 -2.859788661407320021e+01 -2.859788661407320021e+01 -2.859788661407320021e+01 4.057293633063480771e-04 4.152285370733591096e-04 4.152285370733470207e-04
1.661026006424046297e+00 1.677691695541308814e+00 1.000000000860162608e+00 2.151634113077187660e-01 2.213748405443219935e-01 -1.360000000000000497e+01 -1.360000000000000497e+01 -1.360000000000000497e+01 5.050845115221593018e-02 4.342793168724452119e-02 4.342793168724447955e-02 -2.838914291616025665e+01 -2.838914291616025665e+01 -2.838914291616025665e+01 4.117885732239095911e-04 4.218176876821097738e-04 4.218176876821054912e-04
1.661026006424046297e+00 1.677691695541308814e+00 1.000000000860162608e+00 2.151634113077187660e-01 2.213748405443219935e-01 -1.350000000000000533e+01 -1.350000000000000533e+01 -1.350000000000000533e+01 5.038886933260645212e-02 4.331891539544456549e-02 4.331891539544459324e-02 -2.818039921824731309e+01 -2.818039921824731309e+01 -2.818039921824731309e+01 4.181406509737547778e-04 4.286939814356976954e-04 4.286939814356940091e-04
1.661026006424046297e+00 1.677691695541308814e+00 1.000000000860162608e+00 2.151634113077187660e-01 2.213748405443219935e-01 -1.340000000000000568e+01 -1.340000000000000568e+01 -1.340000000000000568e+01 5.026149744786552465e-02 4.320301831709860707e-02 4.320301831709854462e-02 -2.797165552033437308e+01 -2.797165552033437308e+01 -2.797165552033437308e+01 4.247871018575111244e-04 4.358560193184124118e-04 4.358560193184029792e-04
