1.256392985685360342e-01 6.255620899396390211e-01 6.255620899396119317e-01 1.000000000000005773e+00 4.154326089193406679e-02 4.196690380382523539e-02 1.461205885390601367e+00 1.009612301310464089e-01 -1.500000000000000000e+01 -1.500000000000000000e+01 -1.500000000000000000e+01 4.431528948369301696e-02 4.431528948369301002e-02 4.598466061487285761e-02 -3.131155468694145583e+01 -3.131155468694145583e+01 -3.131155468694145583e+01 1.221017846872035086e-04 1.221017846871994428e-04 1.219391605560064910e-04 -3.114196943353429958e+01 1.223378022945347942e-04
1.256392985685360342e-01 6.255620899396390211e-01 6.255620899396119317e-01 1.000000000000005773e+00 4.154326089193406679e-02 4.196690380382523539e-02 1.461205885390601367e+00 1.009612301310464089e-01 -1.490000000000000036e+01 -1.490000000000000036e+01 -1.490000000000000036e+01 4.430723261557506509e-02 4.430723261557510673e-02 4.597645001924959701e-02 -3.110281098902851582e+01 -3.110281098902851582e+01 -3.110281098902851582e+01 1.230152873006757090e-04 1.230152873006753295e-04 1.225720142165869918e-04 -3.093322573562135958e+01 1.235268635884717255e-04
1.256392985685360342e-01 6.255620899396390211e-01 6.255620899396119317e-01 1.000000000000005773e+00 4.154326089193406679e-02 4.196690380382523539e-02 1.461205885390601367e+00 1.009612301310464089e-01 -1.480000000000000071e+01 -1.480000000000000071e+01 -1.480000000000000071e+01 4.429113519574068986e-02 4.429113519574068986e-02 4.596003954441969797e-02 -3.089406729111557226e+01 -3.089406729111557226e+01 -3.089406729111557226e+01 1.244206866002596978e-04 1.244206866002625709e-04 1.238384447712091230e-04 -3.072448203770841602e+01 1.250645285757694244e-04
1.256392985685360342e-01 6.255620899396390211e-01 6.255620899396119317e-01 1.000000000000005773e+00 4.154326089193406679e-02 4.196690380382523539e-02 1.461205885390601367e+00 1.009612301310464089e-01 -1.470000000000000107e+01 -1.470000000000000107e+01 -1.470000000000000107e+01 4.426697272387324772e-02 4.426697272387324078e-02 4.593541565289113032e-02 -3.068532359320262870e+01 -3.068532359320262870e+01 -3.068532359320262870e+01 1.260342936469153704e-04 1.260342936469204661e-04 1.253544091264112632e-04 -3.051573833979547246e+01 1.267692810544660150e-04
1.256392985685360342e-01 6.255620899396390211e-01 6.255620899396119317e-01 1.000000000000005773e+00 4.154326089193406679e-02 4.196690380382523539e-02 1.461205885390601367e+00 1.009612301310464089e-01 -1.460000000000000142e+01 -1.460000000000000142e+01 -1.460000000000000142e+01 4.423479413975646424e-02 4.423479413975646424e-02 4.590261046645939536e-02 -3.047657989528968514e+01 -3.047657989528968514e+01 -3.047657989528968514e+01 1.277884002201108401e-04 1.277884002201136048e-04 1.270246127151464103e-04 -3.030699464188252890e+01 1.286024116894118224e-04
1.256392985685360342e-01 6.255620899396390211e-01 6.255620899396119317e-01 1.000000000000005773e+00 4.154326089193406679e-02 4.196690380382523539e-02 1.461205885390601367e+00 1.009612301310464089e-01 -1.450000000000000178e+01 -1.450000000000000178e+01 -1.450000000000000178e+01 4.419455065171234293e-02 4.419455065171234293e-02 4.586159715365360767e-02 -3.026783619737674513e+01 -3.026783619737674513e+01 -3.026783619737674513e+01 1.296650262755658968e-04 1.296650262755618310e-04 1.288254338346598476e-04 -3.009825094396958889e+01 1.305504259049366188e-04
1.256392985685360342e-01 6.255620899396390211e-01 6.255620899396119317e-01 1.000000000000005773e+00 4.154326089193406679e-02 4.196690380382523539e-02 1.461205885390601367e+00 1.009612301310464089e-01 -1.440000000000000213e+01 -1.440000000000000213e+01 -1.440000000000000213e+01 4.414632379448429900e-02 4.414632379448433369e-02 4.581242915898058737e-02 -3.005909249946380157e+01 -3.005909249946380157e+01 -3.005909249946380157e+01 1.316559716262993818e-04 1.316559716262915214e-04 1.307477529413600447e-04 -2.988950724605664533e+01 1.326072171526591079e-04
1.256392985685360342e-01 6.255620899396390211e-01 6.255620899396119317e-01 1.000000000000005773e+00 4.154326089193406679e-02 4.196690380382523539e-02 1.461205885390601367e+00 1.009612301310464089e-01 -1.430000000000000249e+01 -1.430000000000000249e+01 -1.430000000000000249e+01 4.409004090716187041e-02 4.409004090716182878e-02 4.575506684847416294e-02 -2.985034880155085801e+01 -2.985034880155085801e+01 -2.985034880155085801e+01 1.337520913463357175e-04 1.337520913463300255e-04 1.327798224553510540e-04 -2.968076354814370177e+01 1.347644213528289832e-04
1.256392985685360342e-01 6.255620899396390211e-01 6.255620899396119317e-01 1.000000000000005773e+00 4.154326089193406679e-02 4.196690380382523539e-02 1.461205885390601367e+00 1.009612301310464089e-01 -1.420000000000000284e+01 -1.420000000000000284e+01 -1.420000000000000284e+01 4.402581607155570120e-02 4.402581607155573590e-02 4.568958485066876990e-02 -2.964160510363791801e+01 -2.964160510363791801e+01 -2.964160510363791801e+01 1.359501860450695659e-04 1.359501860450647412e-04 1.349182541098264542e-04 -2.947201985023076176e+01 1.370207973289270164e-04
1.256392985685360342e-01 6.255620899396390211e-01 6.255620899396119317e-01 1.000000000000005773e+00 4.154326089193406679e-02 4.196690380382523539e-02 1.461205885390601367e+00 1.009612301310464089e-01 -1.410000000000000320e+01 -1.410000000000000320e+01 -1.410000000000000320e+01 4.395355340136220673e-02 4.395355340136216510e-02 4.561593147759281097e-02 -2.943286140572497089e+01 -2.943286140572497089e+01 -2.943286140572497089e+01 1.382440114728629020e-04 1.382440114728558818e-04 1.371548132234377631e-04 -2.926327615231781465e+01 1.393697850593046466e-04
