 (1.699568084045814276e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+-0.000000000000000000e+00j)
 (1.699568084045814276e+00+0.000000000000000000e+00j)  (1.000000000000000056e-01+0.000000000000000000e+00j)  (9.184189193246199423e-01+7.003921734884560601e-02j)
 (1.699568084045814276e+00+0.000000000000000000e+00j)  (2.000000000000000111e-01+0.000000000000000000e+00j)  (8.090308705213513640e-01+1.970976752114754482e-01j)
 (1.699568084045814276e+00+0.000000000000000000e+00j)  (3.000000000000000444e-01+0.000000000000000000e+00j)  (6.871329207452300247e-01+3.254835108711885416e-01j)
 (1.699568084045814276e+00+0.000000000000000000e+00j)  (4.000000000000000222e-01+0.000000000000000000e+00j)  (5.501177366695867432e-01+4.368027399240558828e-01j)
 (1.699568084045814276e+00+0.000000000000000000e+00j)  (5.000000000000000000e-01+0.000000000000000000e+00j)  (3.988570475771480162e-01+5.208225675425224299e-01j)
 (1.699568084045814276e+00+0.000000000000000000e+00j)  (6.000000000000000888e-01+0.000000000000000000e+00j)  (2.378381587480815629e-01+5.707961732940848298e-01j)
 (1.699568084045814276e+00+0.000000000000000000e+00j)  (7.000000000000000666e-01+0.000000000000000000e+00j)  (7.421384075485730480e-02+5.827825406510646067e-01j)
 (1.699568084045814276e+00+0.000000000000000000e+00j)  (8.000000000000000444e-01+0.000000000000000000e+00j)  (-8.318043937196147042e-02+5.556761509577595737e-01j)
 (1.699568084045814276e+00+0.000000000000000000e+00j)  (9.000000000000000222e-01+0.000000000000000000e+00j)  (-2.249329825413081685e-01+4.913256821357158133e-01j)
 (1.699568084045814276e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (-3.420677203966022151e-01+3.944902197691687595e-01j)
 (1.699568084045814276e+00+0.000000000000000000e+00j)  (1.100000000000000089e+00+0.000000000000000000e+00j)  (-4.269928195723396991e-01+2.725243293501912190e-01j)
 (1.699568084045814276e+00+0.000000000000000000e+00j)  (1.200000000000000178e+00+0.000000000000000000e+00j)  (-4.742977411245861696e-01+1.348470338455186601e-01j)
 (1.699568084045814276e+00+0.000000000000000000e+00j)  (1.300000000000000044e+00+0.000000000000000000e+00j)  (-4.813289593717055559e-01+-7.799202876791471763e-03j)
 (1.699568084045814276e+00+0.000000000000000000e+00j)  (1.400000000000000133e+00+0.000000000000000000e+00j)  (-4.485224513287032755e-01+-1.442322272138961137e-01j)
