 (3.224821492804878176e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+-0.000000000000000000e+00j)
 (3.224821492804878176e+00+0.000000000000000000e+00j)  (1.000000000000000056e-01+0.000000000000000000e+00j)  (8.766686691158861455e-01+-2.734440828932361289e-01j)
 (3.224821492804878176e+00+0.000000000000000000e+00j)  (2.000000000000000111e-01+0.000000000000000000e+00j)  (7.116655772150793924e-01+-4.040578210846572094e-01j)
 (3.224821492804878176e+00+0.000000000000000000e+00j)  (3.000000000000000444e-01+0.000000000000000000e+00j)  (5.689056783726874622e-01+-4.575037784278616071e-01j)
 (3.224821492804878176e+00+0.000000000000000000e+00j)  (4.000000000000000222e-01+0.000000000000000000e+00j)  (4.593535298809089396e-01+-4.678497208281918174e-01j)
 (3.224821492804878176e+00+0.000000000000000000e+00j)  (5.000000000000000000e-01+0.000000000000000000e+00j)  (3.810964615585492044e-01+-4.556069275300482779e-01j)
 (3.224821492804878176e+00+0.000000000000000000e+00j)  (6.000000000000000888e-01+0.000000000000000000e+00j)  (3.283339013134328743e-01+-4.324969450248818958e-01j)
 (3.224821492804878176e+00+0.000000000000000000e+00j)  (7.000000000000000666e-01+0.000000000000000000e+00j)  (2.949554104520348274e-01+-4.047045217764296821e-01j)
 (3.224821492804878176e+00+0.000000000000000000e+00j)  (8.000000000000000444e-01+0.000000000000000000e+00j)  (2.757414040152110779e-01+-3.751973650949119166e-01j)
 (3.224821492804878176e+00+0.000000000000000000e+00j)  (9.000000000000000222e-01+0.000000000000000000e+00j)  (2.665920711352923189e-01+-3.451809638044585071e-01j)
 (3.224821492804878176e+00+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (2.643937074163641987e-01+-3.149754487775588419e-01j)
 (3.224821492804878176e+00+0.000000000000000000e+00j)  (1.100000000000000089e+00+0.000000000000000000e+00j)  (2.667753137996721202e-01+-2.845173669171433550e-01j)
 (3.224821492804878176e+00+0.000000000000000000e+00j)  (1.200000000000000178e+00+0.000000000000000000e+00j)  (2.719159041006771749e-01+-2.536041234004024481e-01j)
 (3.224821492804878176e+00+0.000000000000000000e+00j)  (1.300000000000000044e+00+0.000000000000000000e+00j)  (2.783902954023019793e-01+-2.220336342835964316e-01j)
 (3.224821492804878176e+00+0.000000000000000000e+00j)  (1.400000000000000133e+00+0.000000000000000000e+00j)  (2.850538233812787148e-01+-1.896726884562621729e-01j)
