1.144703906371110858e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -0.000000000000000000e+00
1.144703906371110858e+00 1.000000000000000021e-02 -9.295521127469237588e-03 1.048409788393671847e-02 4.630244815630225830e+00 2.532055102780465111e-02 9.873768691075266446e-01 9.178446908895663420e-03
1.144703906371110858e+00 2.000000000000000042e-02 -2.014918844444255411e-02 3.975472070510119305e-02 1.142341767484995074e+01 8.895032639606062497e-02 9.563051982639256821e-01 1.927138171558101520e-02
1.144703906371110858e+00 2.999999999999999889e-02 -2.662745445823089599e-02 8.812673272983830020e-02 1.978440813549867272e+01 1.851110624032768492e-01 9.112754350662272129e-01 2.427068156093296555e-02
1.144703906371110858e+00 4.000000000000000083e-02 -2.468484858114506839e-02 1.417007273764790409e-01 2.931368842863633262e+01 3.111773224395087967e-01 8.556504294659954546e-01 2.112589242683100138e-02
1.144703906371110858e+00 5.000000000000000278e-02 -1.114016266265957338e-02 2.006282464298150825e-01 3.971593813868538803e+01 4.643343329208191594e-01 7.927643855366637293e-01 8.831889566388131593e-03
1.144703906371110858e+00 5.999999999999999778e-02 1.645133118219556032e-02 2.684002917384371578e-01 5.089260541061227627e+01 6.404102906696296227e-01 7.259018438632077741e-01 -1.194312911316015857e-02
1.144703906371110858e+00 7.000000000000000666e-02 5.966232372179716692e-02 3.280147026882735961e-01 6.244674984224894132e+01 8.336700433441962543e-01 6.579568844187301258e-01 -3.930188060121693472e-02
1.144703906371110858e+00 8.000000000000000167e-02 1.192630100245790914e-01 3.828757403785274516e-01 7.393513762542441725e+01 1.036841694050506524e+00 5.912303328437327199e-01 -7.084813479147762660e-02
1.144703906371110858e+00 8.999999999999999667e-02 1.952435183361591053e-01 4.382782055178804370e-01 8.496894317728708756e+01 1.241125513143609416e+00 5.274268414609259992e-01 -1.043054280900928138e-01
1.144703906371110858e+00 1.000000000000000056e-01 2.867769316729081863e-01 4.785850687230429612e-01 9.500574996182655241e+01 1.436688506946456556e+00 4.676472213992832194e-01 -1.379120014180619525e-01
1.144703906371110858e+00 1.100000000000000006e-01 3.922943906858633034e-01 5.110931876143340880e-01 1.035159476267389067e+02 1.613324601786980006e+00 4.124384237020677357e-01 -1.706420741311092948e-01
1.144703906371110858e+00 1.199999999999999956e-01 5.095943346897456872e-01 5.413042587623795310e-01 1.100432915696775922e+02 1.761216816700376775e+00 3.618613939532551171e-01 -2.022176442415437869e-01
1.144703906371110858e+00 1.300000000000000044e-01 6.358974203759366617e-01 5.560055073967573591e-01 1.141720066278608954e+02 1.871833671793967868e+00 3.155612059491793020e-01 -2.329429841276550728e-01
1.144703906371110858e+00 1.400000000000000133e-01 7.679870360139122720e-01 5.642680155178476653e-01 1.156270511784878749e+02 1.938728929971553772e+00 2.728517649770775266e-01 -2.635121212482364750e-01
1.144703906371110858e+00 1.499999999999999944e-01 9.023931166066961884e-01 5.693116688684634052e-01 1.142862955548678201e+02 1.958184674177242623e+00 2.328041092378181909e-01 -2.948162203905333456e-01
1.144703906371110858e+00 1.600000000000000033e-01 1.035501975058785940e+00 5.608833215124020555e-01 1.102064435805143603e+02 1.929590359980946079e+00 1.943771435571781114e-01 -3.277578301687454343e-01
1.144703906371110858e+00 1.700000000000000122e-01 1.163736319451286638e+00 5.475179251786103096e-01 1.036254277043735499e+02 1.855516981075401972e+00 1.565587997927047614e-01 -3.631272815085789807e-01
1.144703906371110858e+00 1.799999999999999933e-01 1.283746513505405584e+00 5.296639586490805574e-01 9.491680498110771680e+01 1.741467857235182937e+00 1.185282095779442990e-01 -4.015146501154669423e-01
1.144703906371110858e+00 1.900000000000000022e-01 1.392521126988994107e+00 5.011748380713397788e-01 8.460515446419186958e+01 1.595315703450265188e+00 7.986741442732603335e-02 -4.432444876176676041e-01
1.144703906371110858e+00 2.000000000000000111e-01 1.487541848088038687e+00 4.685475630061468055e-01 7.328543951410696877e+01 1.426574195163302861e+00 4.075014276236596511e-02 -4.883334717774548972e-01
1.144703906371110858e+00 2.099999999999999922e-01 1.566912962809190679e+00 4.312914715615968619e-01 6.155741716675741770e+01 1.245527593006564571e+00 2.083263125398082671e-03 -5.364556762714387528e-01
1.144703906371110858e+00 2.200000000000000011e-01 1.629419598719923812e+00 3.877415073523295952e-01 5.003268150485622812e+01 1.062368188426886295e+00 -3.444537749686493733e-02 -5.868984787926722069e-01
1.144703906371110858e+00 2.300000000000000100e-01 1.674600214400586262e+00 3.424207034241686376e-01 3.924436234593152051e+01 8.864938756398038633e-01 -6.651716037144086990e-02 -6.384931928345374264e-01
1.144703906371110858e+00 2.399999999999999911e-01 1.702776228170753470e+00 2.963102558510656848e-01 2.961867788492930131e+01 7.259461741505564003e-01 -9.153960850052447751e-02 -6.895556760477360436e-01
1.144703906371110858e+00 2.500000000000000000e-01 1.715024564347450653e+00 2.512390654581344029e-01 2.150106903211143816e+01 5.871235545802604427e-01 -1.071645902562800429e-01 -7.378616556944500582e-01
1.144703906371110858e+00 2.600000000000000089e-01 1.713147494241404223e+00 2.108495228488863338e-01 1.511733418079364100e+01 4.747513460281016506e-01 -1.118928535411217035e-01 -7.807174259663963722e-01
1.144703906371110858e+00 2.700000000000000178e-01 1.699596115464433899e+00 1.777535701718009897e-01 1.059157513971159403e+01 3.920071375515333800e-01 -1.055821344897281688e-01 -8.152004072505705246e-01
1.144703906371110858e+00 2.800000000000000266e-01 1.677353602419410006e+00 1.548119724567894040e-01 7.986004890494610819e+00 3.408225499046008689e-01 -8.969170046728913714e-02 -8.385347313859790042e-01
1.144703906371110858e+00 2.899999999999999800e-01 1.649811345802756346e+00 1.444036270121777932e-01 7.304852365610896570e+00 3.222085405498148480e-01 -6.718788169190553772e-02 -8.485475034915599402e-01
1.144703906371110858e+00 2.999999999999999889e-01 1.620606309687365965e+00 1.478994993718501516e-01 8.513017503359034066e+00 3.365126766056376062e-01 -4.207886288591271978e-02 -8.440889754432545633e-01
1.144703906371110858e+00 3.099999999999999978e-01 1.593446098639876851e+00 1.659550735687339851e-01 1.155562699615596500e+01 3.835877063498532857e-01 -1.869526759682445596e-02 -8.252652895952612422e-01
1.144703906371110858e+00 3.200000000000000067e-01 1.571937414982491399e+00 1.979397761067254458e-01 1.635690499336592296e+01 4.627782128025552666e-01 -9.053741767303504287e-04 -7.934301604519060636e-01
1.144703906371110858e+00 3.300000000000000155e-01 1.559409886232359543e+00 2.413524468206154627e-01 2.280664987213762629e+01 5.727538572953827511e-01 8.550798632438301461e-03 -7.509308148000165550e-01
1.144703906371110858e+00 3.400000000000000244e-01 1.558762730958135112e+00 2.934707903422851261e-01 3.075053351542781144e+01 7.112395500776783619e-01 8.432206498804594233e-03 -7.006882725557640468e-01
1.144703906371110858e+00 3.500000000000000333e-01 1.572337830400101222e+00 3.509529188934882304e-01 3.997169946191289114e+01 8.746957219986331022e-01 -9.954205677891250770e-04 -6.457459949997049753e-01
1.144703906371110858e+00 3.599999999999999867e-01 1.601819648617556213e+00 4.089260404835346474e-01 5.017296691243185336e+01 1.058055261092551103e+00 -1.827531413932501764e-02 -5.888940863106885137e-01
1.144703906371110858e+00 3.699999999999999956e-01 1.648168221072491946e+00 4.642993933635385373e-01 6.097220865338698559e+01 1.254596461450501854e+00 -4.127790738609499882e-02 -5.324350147154535140e-01
1.144703906371110858e+00 3.800000000000000044e-01 1.711586390828386595e+00 5.146864544550513454e-01 7.190117437897522734e+01 1.456026657532003332e+00 -6.775855457711500718e-02 -4.780895762345229727e-01
1.144703906371110858e+00 3.900000000000000133e-01 1.791513938197615730e+00 5.569949466568362428e-01 8.242944696882426570e+01 1.652805252577285167e+00 -9.580825770484052706e-02 -4.270043241372255549e-01
1.144703906371110858e+00 4.000000000000000222e-01 1.886650923553188752e+00 5.909207795630966320e-01 9.199419565118509468e+01 1.834701900788417328e+00 -1.241198982000166484e-01 -3.798096107137808319e-01
1.144703906371110858e+00 4.100000000000000311e-01 1.995018591448069145e+00 6.165943450288342564e-01 1.000341340459285107e+02 1.991552015471011572e+00 -1.520645980562588540e-01 -3.366894631495880308e-01
1.144703906371110858e+00 4.199999999999999845e-01 2.114042148658720865e+00 6.331252275519341222e-01 1.060517713098203103e+02 2.114104454848602099e+00 -1.796176764936772419e-01 -2.974539641527536582e-01
1.144703906371110858e+00 4.299999999999999933e-01 2.240662172747112546e+00 6.417429941483399070e-01 1.096535730774608339e+02 2.194871023298557322e+00 -2.072039656526676876e-01 -2.616093303170303197e-01
1.144703906371110858e+00 4.400000000000000022e-01 2.371476538863220185e+00 6.431304255324286068e-01 1.105827480701080390e+02 2.228861588606041888e+00 -2.355213919337089401e-01 -2.284307014638502498e-01
