9.871814584568052720e-01 0.000000000000000000e+00 5.187724012521632150e-02
9.871814584568052720e-01 6.283185307179586232e-01 3.614811265689474307e-02
9.871814584568052720e-01 1.256637061435917246e+00 2.831466535246575725e-02
9.871814584568052720e-01 1.884955592153876092e+00 2.372313422278008246e-02
9.871814584568052720e-01 2.513274122871834493e+00 2.075193275402304263e-02
9.871814584568052720e-01 3.141592653589793116e+00 1.869768074303821206e-02
9.871814584568052720e-01 3.769911184307752183e+00 1.720842565519891884e-02
9.871814584568052720e-01 4.398229715025710362e+00 1.608959068565534931e-02
9.871814584568052720e-01 5.026548245743668986e+00 1.522531711533882740e-02
9.871814584568052720e-01 5.654866776461627609e+00 1.454248800660736148e-02
9.871814584568052720e-01 6.283185307179586232e+00 1.399287300425531774e-02
9.871814584568052720e-01 6.911503837897545743e+00 1.354359084247253736e-02
9.871814584568052720e-01 7.539822368615504367e+00 1.317149254051436062e-02
9.871814584568052720e-01 8.168140899333462102e+00 1.285973237482012504e-02
9.871814584568052720e-01 8.796459430051420725e+00 1.259584081577865174e-02
9.871814584568052720e-01 9.424777960769379348e+00 1.237054461244201098e-02
9.871814584568052720e-01 1.005309649148733797e+01 1.217674431735162911e-02
9.871814584568052720e-01 1.068141502220529837e+01 1.200879877799565162e-02
9.871814584568052720e-01 1.130973355292325522e+01 1.186229785616225475e-02
9.871814584568052720e-01 1.193805208364121384e+01 1.173385664941458892e-02
9.871814584568052720e-01 1.256637061435917246e+01 1.162068260997803013e-02
9.871814584568052720e-01 1.319468914507713109e+01 1.152040048087994532e-02
9.871814584568052720e-01 1.382300767579509149e+01 1.143117869277664005e-02
9.871814584568052720e-01 1.445132620651305011e+01 1.135156811765424684e-02
9.871814584568052720e-01 1.507964473723100873e+01 1.128021531263629675e-02
9.871814584568052720e-01 1.570796326794896558e+01 1.121599378771230386e-02
9.871814584568052720e-01 1.633628179866692420e+01 1.115810485848196289e-02
9.871814584568052720e-01 1.696460032938488283e+01 1.110577966049125162e-02
9.871814584568052720e-01 1.759291886010284145e+01 1.105826704794074175e-02
9.871814584568052720e-01 1.822123739082080363e+01 1.101507822751837846e-02
9.871814584568052720e-01 1.884955592153875870e+01 1.097579181512484646e-02
9.871814584568052720e-01 1.947787445225671732e+01 1.093988756591765012e-02
9.871814584568052720e-01 2.010619298297467594e+01 1.090702911823461345e-02
9.871814584568052720e-01 2.073451151369263457e+01 1.087699721042647422e-02
9.871814584568052720e-01 2.136283004441059674e+01 1.084942644339057481e-02
9.871814584568052720e-01 2.199114857512855181e+01 1.082406571568611531e-02
9.871814584568052720e-01 2.261946710584651044e+01 1.080081133764593075e-02
9.871814584568052720e-01 2.324778563656446906e+01 1.077940115850955366e-02
9.871814584568052720e-01 2.387610416728242768e+01 1.075964142289199954e-02
9.871814584568052720e-01 2.450442269800038986e+01 1.074149498848278421e-02
9.871814584568052720e-01 2.513274122871834493e+01 1.072476355451268404e-02
9.871814584568052720e-01 2.576105975943630710e+01 1.070929872229255987e-02
9.871814584568052720e-01 2.638937829015426217e+01 1.069510016258328269e-02
9.871814584568052720e-01 2.701769682087222080e+01 1.068200004332965115e-02
9.871814584568052720e-01 2.764601535159018297e+01 1.066988792990382698e-02
9.871814584568052720e-01 2.827433388230813804e+01 1.065880774319671528e-02
9.871814584568052720e-01 2.890265241302610022e+01 1.064866305255740206e-02
9.871814584568052720e-01 2.953097094374405529e+01 1.063943205802875443e-02
9.871814584568052720e-01 3.015928947446201747e+01 1.063109476937257498e-02
9.871814584568052720e-01 3.078760800517997609e+01 1.062357496626549665e-02
9.871814584568052720e-01 -3.141592653589793116e+01 1.061681541296715520e-02
9.871814584568052720e-01 -3.078760800517997609e+01 1.061084286563619000e-02
9.871814584568052720e-01 -3.015928947446201747e+01 1.060558435073516957e-02
9.871814584568052720e-01 -2.953097094374405529e+01 1.060104039608527476e-02
9.871814584568052720e-01 -2.890265241302610022e+01 1.059723158441372957e-02
9.871814584568052720e-01 -2.827433388230813804e+01 1.059408968448503734e-02
9.871814584568052720e-01 -2.764601535159018297e+01 1.059166219255405599e-02
9.871814584568052720e-01 -2.701769682087222080e+01 1.058994832489259554e-02
9.871814584568052720e-01 -2.638937829015426217e+01 1.058891776880475054e-02
9.871814584568052720e-01 -2.576105975943630710e+01 1.058864795405416691e-02
9.871814584568052720e-01 -2.513274122871834493e+01 1.058911708513600794e-02
9.871814584568052720e-01 -2.450442269800038986e+01 1.059036227527671188e-02
9.871814584568052720e-01 -2.387610416728242768e+01 1.059245561748354755e-02
9.871814584568052720e-01 -2.324778563656446906e+01 1.059539138739978674e-02
9.871814584568052720e-01 -2.261946710584651044e+01 1.059928015235913484e-02
9.871814584568052720e-01 -2.199114857512855181e+01 1.060416549465433185e-02
9.871814584568052720e-01 -2.136283004441059674e+01 1.061012514853522729e-02
9.871814584568052720e-01 -2.073451151369263457e+01 1.061730872617268340e-02
9.871814584568052720e-01 -2.010619298297467594e+01 1.062576999442010547e-02
9.871814584568052720e-01 -1.947787445225671732e+01 1.063571636748382974e-02
9.871814584568052720e-01 -1.884955592153875870e+01 1.064729819354704420e-02
9.871814584568052720e-01 -1.822123739082080363e+01 1.066074851524774492e-02
9.871814584568052720e-01 -1.759291886010284145e+01 1.067635060610771028e-02
9.871814584568052720e-01 -1.696460032938488283e+01 1.069441836093715931e-02
9.871814584568052720e-01 -1.633628179866692420e+01 1.071530152677026629e-02
9.871814584568052720e-01 -1.570796326794896558e+01 1.073944920190409401e-02
9.871814584568052720e-01 -1.507964473723100873e+01 1.076742896717685846e-02
9.871814584568052720e-01 -1.445132620651305011e+01 1.079994549272073751e-02
9.871814584568052720e-01 -1.382300767579509149e+01 1.083789262941464888e-02
9.871814584568052720e-01 -1.319468914507713109e+01 1.088242400028781136e-02
9.871814584568052720e-01 -1.256637061435917246e+01 1.093502332228073887e-02
9.871814584568052720e-01 -1.193805208364121384e+01 1.099761015008795563e-02
9.871814584568052720e-01 -1.130973355292325522e+01 1.107271976862518603e-02
9.871814584568052720e-01 -1.068141502220529837e+01 1.116376660588237063e-02
9.871814584568052720e-01 -1.005309649148733797e+01 1.127544006530251629e-02
9.871814584568052720e-01 -9.424777960769379348e+00 1.141434210272300118e-02
9.871814584568052720e-01 -8.796459430051420725e+00 1.159002639045680731e-02
9.871814584568052720e-01 -8.168140899333462102e+00 1.181671058087058190e-02
9.871814584568052720e-01 -7.539822368615504367e+00 1.211626960829871591e-02
9.871814584568052720e-01 -6.911503837897545743e+00 1.252382816726047877e-02
9.871814584568052720e-01 -6.283185307179586232e+00 1.309887530101980745e-02
9.871814584568052720e-01 -5.654866776461627609e+00 1.394899894495375825e-02
9.871814584568052720e-01 -5.026548245743668986e+00 1.528567803159271501e-02
9.871814584568052720e-01 -4.398229715025710362e+00 1.757319270698595379e-02
9.871814584568052720e-01 -3.769911184307752183e+00 2.200090230509044523e-02
9.871814584568052720e-01 -3.141592653589793116e+00 3.240518532334938501e-02
9.871814584568052720e-01 -2.513274122871834493e+00 6.687013628294083412e-02
9.871814584568052720e-01 -1.884955592153876092e+00 2.822356444434988565e-01
9.871814584568052720e-01 -1.256637061435917246e+00 3.106102118534659895e-01
9.871814584568052720e-01 -6.283185307179586232e-01 9.481091008480127535e-02
